날짜,시가총액,거래량,거래대금,상장주식수
2020-07-01,237588700000,83863,2730528250,7092200
2020-07-02,245390120000,86856,2967800850,7092200
2020-07-03,242553240000,57858,1984069700,7092200
2020-07-06,239716360000,14666,495301000,7092200
2020-07-07,234397210000,20990,698344750,7092200
2020-07-08,236879480000,7094,235696950,7092200
2020-07-09,236170260000,13050,433034500,7092200
2020-07-10,232269550000,14974,488552250,7092200
2020-07-13,233687990000,5982,196960300,7092200
2020-07-14,239007140000,18130,602416250,7092200
2020-07-15,237588700000,6481,217113100,7092200
2020-07-16,242907850000,23031,782870650,7092200
2020-07-17,241489410000,12608,429529350,7092200
2020-07-20,243617070000,10496,357389650,7092200
2020-07-21,247163170000,12123,421233450,7092200
2020-07-22,242907850000,10234,353551450,7092200
2020-07-23,240425580000,5056,171606400,7092200
2020-07-24,243971680000,16036,543798400,7092200
2020-07-27,241489410000,4292,146274700,7092200
2020-07-28,240425580000,8089,274427450,7092200
2020-07-29,242198630000,5369,182224600,7092200
2020-07-30,242553240000,6366,218394750,7092200
2020-07-31,242553240000,2981,101669800,7092200
2020-08-03,237234090000,7507,251713450,7092200
2020-08-04,237234090000,5864,196036000,7092200
2020-08-05,240425580000,9391,317430800,7092200
2020-08-06,238652530000,12839,433657050,7092200
2020-08-07,241844020000,12685,433991100,7092200
2020-08-10,241489410000,11520,393846000,7092200
2020-08-11,246453950000,13802,477580300,7092200
2020-08-12,253191540000,22292,797049100,7092200
2020-08-13,254964590000,16337,591698250,7092200
2020-08-14,260638350000,19313,699466500,7092200
2020-08-18,255319200000,41051,1440673400,7092200
2020-08-19,252836930000,23975,844386950,7092200
2020-08-20,246453950000,11531,398340200,7092200
2020-08-21,245744730000,9908,341812900,7092200
2020-08-24,242553240000,4180,142523600,7092200
2020-08-25,246099340000,7930,275057150,7092200
2020-08-26,243971680000,4985,170606000,7092200
2020-08-27,239361750000,6822,231049550,7092200
2020-08-28,239007140000,5318,179988750,7092200
2020-08-31,239007140000,4987,167816750,7092200
2020-09-01,243617070000,4756,161263400,7092200
2020-09-02,243971680000,7368,253044050,7092200
2020-09-03,242907850000,5722,195080150,7092200
2020-09-04,239716360000,12206,411409650,7092200
2020-09-07,240070970000,2770,93377950,7092200
2020-09-08,239361750000,6454,217770000,7092200
2020-09-09,237943310000,5621,188281950,7092200
2020-09-10,237943310000,2845,95428250,7092200
2020-09-11,238297920000,3472,116121850,7092200
2020-09-14,239716360000,3440,116240900,7092200
2020-09-15,243971680000,5333,181218650,7092200
2020-09-16,237234090000,18449,621087250,7092200
2020-09-17,236524870000,6265,208686300,7092200
2020-09-18,236879480000,2685,89637500,7092200
2020-09-21,239361750000,3713,124055600,7092200
2020-09-22,235461040000,10073,331134650,7092200
2020-09-23,232978770000,12303,398765600,7092200
2020-09-24,229432670000,17315,552673850,7092200
2020-09-25,229787280000,3087,99495100,7092200
2020-09-28,230496500000,5077,164949050,7092200
2020-09-29,236879480000,5719,188441400,7092200
