날짜,시가총액,거래량,거래대금,상장주식수
2020-04-01,231914940000,30070,1046160900,7092200
2020-04-02,242907850000,5610,187015200,7092200
2020-04-03,236879480000,6486,217896000,7092200
2020-04-06,244680900000,17093,588439200,7092200
2020-04-07,247517780000,20567,721494000,7092200
2020-04-08,265602890000,23738,874201600,7092200
2020-04-09,271631260000,9056,345173400,7092200
2020-04-10,272695090000,4186,159665550,7092200
2020-04-13,270212820000,5506,210050400,7092200
2020-04-14,273049700000,4862,186544600,7092200
2020-04-16,271631260000,3229,123079350,7092200
2020-04-17,280496510000,9713,385218800,7092200
2020-04-20,274822750000,9797,386186850,7092200
2020-04-21,268085160000,8183,307913500,7092200
2020-04-22,267375940000,6618,245901450,7092200
2020-04-23,271276650000,6274,236925350,7092200
2020-04-24,266666720000,4618,173667350,7092200
2020-04-27,270567430000,6764,256745850,7092200
2020-04-28,270922040000,9440,364982150,7092200
2020-04-29,273404310000,8891,339929200,7092200
2020-05-04,268085160000,12626,471477200,7092200
2020-05-06,268439770000,6806,257347000,7092200
2020-05-07,269858210000,12964,487161350,7092200
2020-05-08,271631260000,17299,663309700,7092200
2020-05-11,262411400000,18263,680383100,7092200
2020-05-12,256383030000,10709,388450500,7092200
2020-05-13,256737640000,11925,426235550,7092200
2020-05-14,255319200000,15059,536948400,7092200
2020-05-15,250354660000,7326,259755200,7092200
2020-05-18,246808560000,6923,241306550,7092200
2020-05-19,256028420000,23103,829490550,7092200
2020-05-20,255319200000,9847,354130650,7092200
2020-05-21,256383030000,6901,249057150,7092200
2020-05-22,250354660000,8641,307496150,7092200
2020-05-25,243262460000,20310,700265100,7092200
2020-05-26,243262460000,23654,812621750,7092200
2020-05-27,243971680000,5991,206011650,7092200
2020-05-28,244680900000,9953,341038150,7092200
2020-05-29,244680900000,10245,349519650,7092200
2020-06-01,245390120000,5897,203402600,7092200
2020-06-02,247517780000,3627,125166850,7092200
2020-06-03,251063880000,12452,440827900,7092200
2020-06-04,257801470000,27758,1010975350,7092200
2020-06-05,260283740000,5395,197905700,7092200
2020-06-08,260283740000,8430,308161350,7092200
2020-06-09,257801470000,7783,282086950,7092200
2020-06-10,256737640000,6533,235807000,7092200
2020-06-11,255319200000,12145,440251100,7092200
2020-06-12,246453950000,11107,384026000,7092200
2020-06-15,239716360000,26915,904757850,7092200
2020-06-16,240780190000,10781,364890000,7092200
2020-06-17,235815650000,15280,509151300,7092200
2020-06-18,239007140000,18023,604982250,7092200
2020-06-19,237943310000,10013,336562050,7092200
2020-06-22,234751820000,9702,321347900,7092200
2020-06-23,231205720000,12779,418309750,7092200
2020-06-24,232978770000,3994,130824500,7092200
2020-06-25,226241180000,10821,347311000,7092200
2020-06-26,228723450000,7466,239783300,7092200
2020-06-29,225531960000,12500,396150850,7092200
2020-06-30,241489410000,928181,33932819250,7092200
