rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 59 기 3분기말,945068271551,제 58 기말,963651592108,7,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 59 기 3분기말,466659943269,제 58 기말,508096734481,8,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,dart_CurrentAvailableForSaleFinancialAssets,당기손익-공정가치측정금융자산,-,제 59 기 3분기말,6622780148,제 58 기말,516507899,9,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 59 기 3분기말,150900905390,제 58 기말,162349978179,10,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,-표준계정코드 미사용-,기타수취채권,-,제 59 기 3분기말,32413432825,제 58 기말,17945546018,11,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 59 기 3분기말,114479876138,제 58 기말,152563890486,12,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 59 기 3분기말,769676050,제 58 기말,1917753465,13,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 59 기 3분기말,127792478569,제 58 기말,123096765155,14,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 59 기 3분기말,13324402103,제 58 기말,11835679743,15,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 59 기 3분기말,20356392046,제 58 기말,37870613536,16,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 59 기 3분기말,478408328282,제 58 기말,455554857627,17,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,dart_InvestedAssetForPostemploymentBenefit,퇴직급여운용자산/퇴직연금운용자산,-,제 59 기 3분기말,3059563756,제 58 기말,5182163397,18,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 59 기 3분기말,7499180,제 58 기말,7480530,19,KRW,,,,,연결
20241114002225,11014,2024,00118266,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치측정금융자산,-,제 59 기 3분기말,9684562571,제 58 기말,9684562571,20,KRW,,,,,연결
