날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,4270,4500,4250,4400,474309,2.564102564102564
2020-12-02,4410,5000,4400,4960,2368617,12.727272727272727
2020-12-03,4825,4980,4800,4900,587457,-1.2096774193548387
2020-12-04,4900,4975,4550,4770,817276,-2.6530612244897958
2020-12-07,4725,4750,4590,4690,376649,-1.6771488469601679
2020-12-08,4610,4725,4475,4540,375048,-3.1982942430703627
2020-12-09,4540,4890,4500,4835,670450,6.497797356828194
2020-12-10,4890,5180,4780,5080,1088998,5.067218200620475
2020-12-11,5100,5680,5100,5290,5750924,4.133858267716536
2020-12-14,5260,5270,5010,5100,786831,-3.5916824196597354
2020-12-15,5080,5080,4885,4910,407748,-3.7254901960784315
2020-12-16,4900,5050,4850,4960,395118,1.0183299389002036
2020-12-17,4960,4960,4770,4830,371840,-2.620967741935484
2020-12-18,4830,5050,4755,4910,371325,1.6563146997929608
2020-12-21,4910,4910,4745,4820,238401,-1.8329938900203666
2020-12-22,4825,4945,4710,4760,295932,-1.2448132780082988
2020-12-23,4740,4870,4615,4685,214452,-1.5756302521008403
2020-12-24,4650,4925,4650,4810,224194,2.6680896478121667
2020-12-28,4850,4860,4410,4685,161443,-2.598752598752599
2020-12-29,4630,4870,4600,4815,173750,2.774813233724653
2020-12-30,4820,4965,4700,4900,264631,1.7653167185877467
