날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,11000,11250,10650,10950,28266,-0.904977375565611
2020-12-02,10900,11250,10850,11150,9366,1.82648401826484
2020-12-03,11150,11300,11050,11300,7338,1.345291479820628
2020-12-04,11300,11350,11000,11100,22402,-1.7699115044247788
2020-12-07,11000,11000,10750,10850,19471,-2.2522522522522523
2020-12-08,10800,11150,10650,10800,13911,-0.4608294930875576
2020-12-09,10850,10900,10650,10800,8458,0.0
2020-12-10,10800,10850,10500,10700,10549,-0.9259259259259258
2020-12-11,10600,11000,10600,10800,10897,0.9345794392523363
2020-12-14,10800,10900,10500,10650,13959,-1.3888888888888888
2020-12-15,10650,10650,10100,10300,28562,-3.286384976525822
2020-12-16,10300,10500,10100,10250,20424,-0.48543689320388345
2020-12-17,10250,10500,10150,10300,12765,0.4878048780487805
2020-12-18,10300,10600,10300,10400,11289,0.9708737864077669
2020-12-21,10300,10450,10250,10400,8945,0.0
2020-12-22,10400,10600,10300,10550,12419,1.4423076923076923
2020-12-23,10600,10600,10250,10400,8829,-1.4218009478672986
2020-12-24,10400,10650,10300,10450,7270,0.4807692307692308
2020-12-28,10450,10600,10350,10550,5558,0.9569377990430622
2020-12-29,10550,10550,10150,10300,9801,-2.3696682464454977
2020-12-30,10250,10350,10050,10350,11755,0.48543689320388345
