rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 21 기 3분기말,574639713352,제 20 기말,497032022016,1,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 21 기 3분기말,243645727375,제 20 기말,185332713042,2,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 21 기 3분기말,163067984709,제 20 기말,165784171360,3,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 21 기 3분기말,22106623808,제 20 기말,18772487500,4,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 21 기 3분기말,30444720733,제 20 기말,31492566271,5,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 21 기 3분기말,114320705161,제 20 기말,95617281686,6,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 21 기 3분기말,1053951566,제 20 기말,32802157,7,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 21 기 3분기말,3804721701914,제 20 기말,1737153970490,8,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,"종속기업, 조인트벤처와 관계기업에 대한 투자자산",-,제 21 기 3분기말,54112052322,제 20 기말,50143718185,9,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 21 기 3분기말,42977177470,제 20 기말,43225438220,10,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 21 기 3분기말,2974003707531,제 20 기말,859702503277,11,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_OtherIntangibleAssetsGross,기타무형자산,-,제 21 기 3분기말,481799769451,제 20 기말,500271096409,12,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 21 기 3분기말,63220700813,제 20 기말,61978175657,13,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 21 기 3분기말,37434754040,제 20 기말,32629563937,14,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 21 기 3분기말,74962752743,제 20 기말,47202139065,15,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 21 기 3분기말,76210787544,제 20 기말,142001335740,16,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 21 기 3분기말,4379361415266,제 20 기말,2234185992506,17,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 21 기 3분기말,1114227624325,제 20 기말,862838174474,19,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타유동채무,-,제 21 기 3분기말,832567850694,제 20 기말,688517352478,20,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_ShortTermTradePayables,단기매입채무,-,제 21 기 3분기말,112099338893,제 20 기말,121477399235,21,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_ShortTermOtherPayables,단기미지급금,-,제 21 기 3분기말,159653905454,제 20 기말,137156489771,22,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 21 기 3분기말,264564009982,제 20 기말,196295281090,23,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 21 기 3분기말,94971144567,제 20 기말,49973871531,24,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 21 기 3분기말,201279451798,제 20 기말,183614310851,25,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_PaymentsOfIncomeTaxesPayable,미지급법인세,-,제 21 기 3분기말,5896107448,제 20 기말,25505464912,26,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,제 21 기 3분기말,146936613505,제 20 기말,12080466135,27,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 21 기 3분기말,128827052678,제 20 기말,136734890949,28,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 21 기 3분기말,2732891263135,제 20 기말,821067137936,29,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,-,제 21 기 3분기말,504383336840,제 20 기말,521598424403,30,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_BondsIssued,사채,-,제 21 기 3분기말,189543074401,제 20 기말,184733134108,31,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 21 기 3분기말,282076205322,제 20 기말,303293964061,32,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_LongTermOtherPayablesGross,장기미지급금,-,제 21 기 3분기말,32764057117,제 20 기말,33571326234,33,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_NoncurrentProvisionsForEmployeeBenefits,비유동종업원급여충당부채,-,제 21 기 3분기말,6658677304,제 20 기말,11105839,34,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 21 기 3분기말,25982768588,제 20 기말,26983635079,35,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,제 21 기 3분기말,2167677153618,제 20 기말,246559059622,36,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 21 기 3분기말,28189326785,제 20 기말,25914912993,37,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 21 기 3분기말,3847118887460,제 20 기말,1683905312410,38,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 21 기 3분기말,248731483448,제 20 기말,259664401699,40,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 21 기 3분기말,10580656500,제 20 기말,10580656500,41,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 21 기 3분기말,89157245168,제 20 기말,89157245168,42,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 21 기 3분기말,159705583916,제 20 기말,181671333598,43,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 21 기 3분기말,-10712002136,제 20 기말,-21744833567,44,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 21 기 3분기말,283511044358,제 20 기말,290616278397,45,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 21 기 3분기말,532242527806,제 20 기말,550280680096,46,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 21 기 3분기말,4379361415266,제 20 기말,2234185992506,47,KRW,,,,,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,ifrs-full_Revenue,수익(매출액),-,제 21 기 3분기,497468732000,,,0,KRW,1444015944906,제 20 기 3분기,472989700625,1318972776360,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 21 기 3분기,297621946780,,,1,KRW,874089982433,제 20 기 3분기,228671743774,644016893943,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 21 기 3분기,199846785220,,,2,KRW,569925962473,제 20 기 3분기,244317956851,674955882417,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 21 기 3분기,168873455767,,,3,KRW,491977327455,제 20 기 3분기,211668225226,622864867068,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 21 기 3분기,30973329453,,,4,KRW,77948635018,제 20 기 3분기,32649731625,52091015349,연결,,
20191114001752,11014,2019,00303873,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 21 기 3분기,6536855037,,,5,KRW,18819360512,제 20 기 3분기,5926017079,12415930906,연결,,
