날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,2105,2580,2060,2345,2828123,12.740384615384615
2020-07-02,2310,2380,2135,2165,692401,-7.675906183368871
2020-07-03,2210,2210,2070,2085,279357,-3.695150115473441
2020-07-06,2095,2300,2070,2160,808480,3.597122302158273
2020-07-07,2170,2195,2130,2135,245859,-1.1574074074074074
2020-07-08,2115,2290,2115,2220,629007,3.9812646370023423
2020-07-09,2275,2885,2270,2885,4626630,29.954954954954953
2020-07-10,2820,3080,2435,2540,4791853,-11.95840554592721
2020-07-13,2560,2640,2370,2425,576687,-4.52755905511811
2020-07-14,2425,2440,2285,2295,302628,-5.360824742268041
2020-07-15,2395,2395,2250,2295,235301,0.0
2020-07-16,2290,2350,2275,2300,184614,0.2178649237472767
2020-07-17,2300,2450,2260,2400,343874,4.3478260869565215
2020-07-20,2375,2650,2355,2565,879799,6.875000000000001
2020-07-21,2870,3280,2655,2875,4016331,12.085769980506821
2020-07-22,2940,3130,2750,3025,1681087,5.217391304347826
2020-07-23,3025,3045,2795,3030,718853,0.1652892561983471
2020-07-24,2980,3240,2850,2980,735520,-1.65016501650165
2020-07-27,3020,3570,2930,3275,1465841,9.899328859060402
2020-07-28,3275,3490,3105,3180,690877,-2.900763358778626
2020-07-29,3620,3700,3140,3150,1276455,-0.9433962264150944
2020-07-30,3170,3180,2910,3020,440496,-4.1269841269841265
2020-07-31,3030,3245,2955,3090,391778,2.3178807947019866
