news_title,news_category,news_date
"[기업공시 6월 21일]실리콘투, 무상증자 검토 중 등",경제·금융경제·금융일반,2022.06.22
장중 기업공시[6월 21일],경제·금융경제·금융일반,2022.06.21
"<코>감성코퍼레이션, 3.17% 오르며 체결강도 강세 지속(105%)",증권News봇,2022.06.21
"<유>한진칼, 5.92% 오르며 체결강도 강세 지속(344%)",증권News봇,2022.06.21
"[기업공시 6월 15일]진에어, 한진칼에서 대한항공으로 최대주주 변경 등",증권국내증시,2022.06.16
장 마감 후 기업공시[6월 15일],증권국내증시,2022.06.15
"[기업공시 6월 13일]메리츠금융지주, 자사주 221만 주 소각 결정 등",증권종목·투자전략,2022.06.14
장 마감 후 기업공시[6월 13일],증권국내증시,2022.06.13
"한진칼, 대한항공에 진에어 주식 전량 매각",산업기업,2022.06.13
"한진칼, 진에어 지분 54.91% 대한항공에 전량 매각",증권IB&Deal,2022.06.13
"<유>한진칼, 3.97% 오르며 체결강도 강세 지속(214%)",증권News봇,2022.05.27
태광산업 재조명한 트러스톤 2호 펀드 추진,경제·금융경제·금융일반,2022.05.24
"[기업공시 5월 13일]아이티엠반도체, 100억 규모 자사주 취득 결정 등",증권종목·투자전략,2022.05.14
장 마감 후 기업공시[5월 13일],증권국내증시,2022.05.13
