날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,8900,8940,8900,8930,54,-0.33482142857142855
2024-11-04,8600,8870,8600,8870,181,-0.6718924972004479
2024-11-05,8880,8970,8880,8970,242,1.1273957158962795
2024-11-06,8800,8890,8800,8890,570,-0.8918617614269788
2024-11-07,8890,8920,8860,8920,196,0.3374578177727784
2024-11-08,8900,10190,8900,10190,1839,14.237668161434977
2024-11-11,9200,9200,8800,8840,3031,-13.24828263002944
2024-11-12,8840,9170,8730,8820,1253,-0.22624434389140274
2024-11-13,8850,8880,8040,8040,407,-8.843537414965986
2024-11-14,8300,8500,8290,8500,1612,5.721393034825871
2024-11-15,8460,8580,8460,8580,542,0.9411764705882352
2024-11-18,8580,8590,8450,8590,131,0.11655011655011654
2024-11-19,8630,8640,8310,8360,1750,-2.6775320139697323
2024-11-20,8400,8400,7470,7470,2506,-10.645933014354068
2024-11-21,8640,9710,8640,9710,15416,29.98661311914324
2024-11-22,10000,12620,10000,10020,89675,3.192584963954686
2024-11-25,9980,9980,8980,9160,25027,-8.582834331337326
2024-11-26,8960,9190,8800,8900,12656,-2.8384279475982535
2024-11-27,8990,11570,8990,11570,45973,30.0
2024-11-28,12730,12730,10350,10350,42508,-10.544511668107173
2024-11-29,13000,13450,13000,13450,22058,29.951690821256037
