날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,96000,102500,96000,97800,40528,1.2422360248447204
2020-09-02,97800,98000,94400,96000,30584,-1.8404907975460123
2020-09-03,96600,96600,95000,96000,15642,0.0
2020-09-04,93800,94900,92600,94900,24096,-1.1458333333333333
2020-09-07,96000,97000,94800,96800,17051,2.0021074815595363
2020-09-08,97700,99000,96900,98700,19084,1.962809917355372
2020-09-09,97000,97900,96100,96100,14741,-2.634245187436677
2020-09-10,97600,97800,96500,96600,8272,0.5202913631633715
2020-09-11,96000,103000,96000,101000,40912,4.554865424430641
2020-09-14,101000,102000,100500,101500,17520,0.49504950495049505
2020-09-15,102000,102000,99000,100000,14821,-1.477832512315271
2020-09-16,101000,101000,99000,99600,13832,-0.4
2020-09-17,99200,99600,97500,98100,17292,-1.5060240963855422
2020-09-18,98100,99500,97900,98800,7842,0.7135575942915392
2020-09-21,99800,100500,98000,98400,12502,-0.4048582995951417
2020-09-22,97700,98400,95300,95600,14458,-2.8455284552845526
2020-09-23,96800,96800,94600,96000,8197,0.41841004184100417
2020-09-24,95600,95600,93500,93600,11941,-2.5
2020-09-25,94000,95200,93600,94400,5010,0.8547008547008548
2020-09-28,94900,96000,94800,95100,4144,0.7415254237288136
2020-09-29,95300,96500,95200,96100,3018,1.0515247108307046
