날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,24250,24300,23750,23800,2391,-1.8556701030927836
2024-05-03,23800,24750,23800,24400,1875,2.5210084033613445
2024-05-07,24200,24700,24000,24350,1479,-0.20491803278688525
2024-05-08,24350,24800,24200,24600,1013,1.0266940451745379
2024-05-09,24650,24700,24250,24500,326,-0.40650406504065045
2024-05-10,24500,24700,24400,24450,1747,-0.20408163265306123
2024-05-13,24450,24600,24350,24550,285,0.408997955010225
2024-05-14,24550,24650,24350,24650,222,0.40733197556008144
2024-05-16,24700,24700,24500,24700,1571,0.2028397565922921
2024-05-17,24700,24700,24350,24350,2760,-1.417004048582996
2024-05-20,24300,24900,24300,24700,1023,1.4373716632443532
2024-05-21,24900,24950,24500,24800,767,0.4048582995951417
2024-05-22,24700,24950,24450,24650,998,-0.6048387096774194
2024-05-23,24550,24700,24150,24150,1638,-2.028397565922921
2024-05-24,23950,24350,23350,23850,1281,-1.2422360248447204
2024-05-27,23650,24350,23500,23600,2933,-1.0482180293501049
2024-05-28,23400,23800,23400,23700,964,0.423728813559322
2024-05-29,23700,25200,23500,24400,1693,2.9535864978902953
2024-05-30,25050,25050,24050,24400,1303,0.0
2024-05-31,24200,24800,24200,24300,964,-0.4098360655737705
