news_title,news_category,news_date
"<유>솔루스첨단소재2우B, 현재가 5.57% 급등",증권News봇,2023.12.22
기업공시 [12월 21일],증권국내증시,2023.12.21
"[마감 시황] 개인과 외국인의 동반 매도세.. 코스피 2510.66(▼24.61, -0.97%) 하락 마감",증권News봇,2023.12.13
"오후 3:20 현재 코스피는 38:62으로 매수우위, 매수강세 업종은 철강금속업(2.02%↓)",증권News봇,2023.12.13
"오후 2:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 건설업(1.14%↓)",증권News봇,2023.12.13
"오후 2:00 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 건설업(0.95%↓)",증권News봇,2023.12.13
"오후 1:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 의약품업(0.80%↓)",증권News봇,2023.12.13
"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2535.27(▲9.91, +0.39%) 상승 마감",증권News봇,2023.12.12
"오후 3:20 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 비금속광물업(0.29%↑)",증권News봇,2023.12.12
"오후 3:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 전기전자업(0.46%↑)",증권News봇,2023.12.12
"오후 2:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.48%↑)",증권News봇,2023.12.12
"오후 2:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.52%↑)",증권News봇,2023.12.12
"오후 1:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.42%↑)",증권News봇,2023.12.12
"오후 1:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.34%↑)",증권News봇,2023.12.12
"오후 12:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.40%↑)",증권News봇,2023.12.12
"[정오 시황] 코스피 2532.43, 상승세(▲7.07, +0.28%) 지속",증권News봇,2023.12.12
"오후 12:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 전기전자업(0.36%↑)",증권News봇,2023.12.12
"오전 11:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기전자업(0.33%↑)",증권News봇,2023.12.12
"오전 10:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 전기전자업(0.35%↑)",증권News봇,2023.12.12
"오전 10:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 전기전자업(0.36%↑)",증권News봇,2023.12.12
"오전 9:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 통신업(0.25%↑)",증권News봇,2023.12.12
"[개장 시황] 코스피 2535.11.. 외국인과 기관의 순매수에 상승 출발 (▲9.75, +0.39%)",증권News봇,2023.12.12
"오후 3:00 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 전기가스업(0.25%↑)",증권News봇,2023.12.11
"오후 2:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 전기전자업(0.36%↑)",증권News봇,2023.12.11
"오후 2:00 현재 코스피는 42:58으로 매수우위, 매도강세 업종은 전기전자업(0.29%↑)",증권News봇,2023.12.11
"오후 1:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 비금속광물업(0.27%↓)",증권News봇,2023.12.11
"오후 1:00 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 의료정밀업(0.42%↓)",증권News봇,2023.12.11
"오후 12:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 음식료품업(0.60%↑)",증권News봇,2023.12.11
"[정오 시황] 코스피 2513.95, 하락세(▼3.90, -0.15%) 반전",증권News봇,2023.12.11
"오후 12:00 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 음식료품업(0.24%↑)",증권News봇,2023.12.11
"오전 11:30 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 건설업(0.87%↓)",증권News봇,2023.12.11
"오전 11:00 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 통신업(0.39%↑)",증권News봇,2023.12.11
"오전 10:30 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 통신업(0.48%↑)",증권News봇,2023.12.11
"오전 10:00 현재 코스피는 43:57으로 매수우위, 매도강세 업종은 통신업(0.36%↑)",증권News봇,2023.12.11
"<유>솔루스첨단소재2우B, 상한가 진입.. +29.92% ↑",증권News봇,2023.12.11
"[마감 시황] 외국인과 기관의 동반 매수세.. 코스피 2517.85(▲25.78, +1.03%) 상승 마감",증권News봇,2023.12.08
"오후 3:20 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 전기전자업(1.43%↑)",증권News봇,2023.12.08
"오후 3:00 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 전기전자업(1.55%↑)",증권News봇,2023.12.08
"<유>솔루스첨단소재1우, 상한가 진입.. +29.95% ↑",증권News봇,2023.12.08
"<유>솔루스첨단소재2우B, 상한가 진입.. +29.95% ↑",증권News봇,2023.12.08
테슬라 상승·금리 고점론 확산에 에코프로비엠·에코프로 이틀째 급등,증권증권일반,2023.11.15
테슬라 훈풍에 에코프로비엠 7%·포스코퓨처엠 8%대 상승 [특징주],증권증권일반,2023.11.14
"솔루스첨단소재, OLED 비발광 소재 공장 준공…시생산 돌입",산업기업,2023.10.19
