날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,13910,15300,13460,14540,502539,2.178496134926212
2024-05-03,14770,14850,14230,14230,187796,-2.1320495185694637
2024-05-07,14470,14600,14340,14390,168231,1.1243851018973998
2024-05-08,14400,14450,14060,14100,104328,-2.0152883947185547
2024-05-09,14040,14300,13890,13890,129554,-1.4893617021276597
2024-05-10,14100,14260,13750,13780,155387,-0.7919366450683946
2024-05-13,14050,14280,13800,13800,140167,0.14513788098693758
2024-05-14,13880,14030,13740,13750,98775,-0.36231884057971014
2024-05-16,14150,14340,13900,13950,166557,1.4545454545454546
2024-05-17,13960,13960,13650,13800,96700,-1.0752688172043012
2024-05-20,13950,14020,13560,13610,117480,-1.3768115942028984
2024-05-21,13590,14000,13310,13460,133090,-1.1021307861866276
2024-05-22,13420,13450,13220,13260,100493,-1.4858841010401187
2024-05-23,13210,13380,13150,13180,111499,-0.603318250377074
2024-05-24,13150,13280,12990,13100,92437,-0.6069802731411229
2024-05-27,13390,13390,12560,12730,269371,-2.8244274809160306
2024-05-28,12730,12900,12630,12750,119897,0.15710919088766695
2024-05-29,12690,12770,12500,12570,159084,-1.411764705882353
2024-05-30,12460,12560,12260,12260,142711,-2.4661893396976926
2024-05-31,12400,12600,12170,12600,158652,2.7732463295269167
