날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,15050,15800,15050,15800,458412,5.333333333333334
2020-11-03,15900,15950,15400,15700,413663,-0.6329113924050633
2020-11-04,15800,16150,14350,14600,942330,-7.006369426751593
2020-11-05,15250,15450,15000,15100,491268,3.4246575342465753
2020-11-06,15300,15350,14650,14750,400457,-2.3178807947019866
2020-11-09,15100,17450,14950,17100,2133707,15.932203389830507
2020-11-10,16900,17200,16500,17200,818801,0.5847953216374269
2020-11-11,17000,17150,16500,16750,567867,-2.616279069767442
2020-11-12,16900,17050,16500,16500,333241,-1.4925373134328357
2020-11-13,16350,16450,15750,15900,504390,-3.6363636363636362
2020-11-16,15950,16250,15750,15800,457256,-0.628930817610063
2020-11-17,15950,16900,15900,16800,1046775,6.329113924050633
2020-11-18,16800,17600,16650,17450,983995,3.869047619047619
2020-11-19,17250,17750,17100,17550,641649,0.5730659025787965
2020-11-20,17550,18150,17300,17500,544856,-0.2849002849002849
2020-11-23,17500,18400,17300,17850,785801,2.0
2020-11-24,17850,18200,17400,17550,530785,-1.680672268907563
2020-11-25,17550,17650,16500,17050,760118,-2.849002849002849
2020-11-26,17100,17200,16650,16950,307191,-0.5865102639296188
2020-11-27,16850,17200,16700,16950,320964,0.0
2020-11-30,17050,17150,16200,16200,475438,-4.424778761061947
