rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 73 기 1분기말,3290762022172,제 72 기말,3358347205530,7,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 73 기 1분기말,1007910504086,제 72 기말,1067666618640,8,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 73 기 1분기말,260204269519,제 72 기말,272487716214,9,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 73 기 1분기말,219141797,제 72 기말,289659406,10,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 73 기 1분기말,256091224813,제 72 기말,268110090870,11,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 73 기 1분기말,68351061069,제 72 기말,80686094885,12,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산(유동),-,제 73 기 1분기말,58780760829,제 72 기말,63468198068,13,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 73 기 1분기말,364264046059,제 72 기말,382624859197,14,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 73 기 1분기말,2282851518086,제 72 기말,2290680586890,15,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 73 기 1분기말,13451976461,제 72 기말,15063408570,16,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 73 기 1분기말,133615263734,제 72 기말,135954003315,17,KRW,제 71 기,144117918160,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 73 기 1분기말,58519783671,제 72 기말,59733868384,18,KRW,제 71 기,58439879253,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_InvestmentsInJointVentures,공동기업투자,-,제 73 기 1분기말,0,제 72 기말,0,19,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 73 기 1분기말,15287032336,제 72 기말,14998404728,20,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익-공정가치측정금융자산,-,제 73 기 1분기말,13585408069,제 72 기말,12466352449,21,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_NoncurrentReceivables,매출채권 및 기타비유동채권,-,제 73 기 1분기말,18801434191,제 72 기말,16588673810,22,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 73 기 1분기말,6232026818,제 72 기말,142977,23,KRW,,,,,,,연결
20240514000817,11013,2024,00150244,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산(비유동),-,제 73 기 1분기말,30289606675,제 72 기말,28273034762,24,KRW,,,,,,,연결
