news_title,news_category,news_date
"[기업공시 9월 23일]루미마이크로, 이니스트바이오제약 주식 609억 양수 결정 등",증권종목·투자전략,2020.09.24
장 중 기업공시[9월 23일],증권종목·투자전략,2020.09.23
"<유>에이블씨엔씨, 4.01% 오르며 체결강도 강세 지속(143%)",증권News봇,2020.08.19
"<유>에이블씨엔씨, 3.51% 오르며 체결강도 강세 지속(130%)",증권News봇,2020.08.19
"<유>에이블씨엔씨, 매도잔량 430% 급증",증권News봇,2020.08.14
"<유>에이블씨엔씨, 4.71% 오르며 체결강도 강세 지속(317%)",증권News봇,2020.08.14
"<유>에이블씨엔씨, 매도잔량 606% 급증",증권News봇,2020.07.16
"<유>에이블씨엔씨, 4.77% 오르며 체결강도 강세 지속(373%)",증권News봇,2020.07.16
"<유>에이블씨엔씨, 매수잔량 491% 급증",증권News봇,2020.07.03
"<유>에이블씨엔씨, 전일 대비 7.42% 상승.. 일일회전율은 0.60% 기록",증권News봇,2020.07.03
"<유>에이블씨엔씨, 3.60% 오르며 체결강도 강세 지속(133%)",증권News봇,2020.07.03
"<유>에이블씨엔씨, 매수잔량 338% 급증",증권News봇,2020.07.02
"<유>에이블씨엔씨, 전일 대비 7.08% 상승.. 일일회전율은 0.56% 기록",증권News봇,2020.07.02
"<유>에이블씨엔씨, 5.31% 오르며 체결강도 강세 지속(243%)",증권News봇,2020.07.02
"<유>에이블씨엔씨, 매수잔량 434% 급증",증권News봇,2020.07.01
