날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,5240,5240,5170,5200,968,0.0
2024-11-04,5200,5320,5190,5300,5398,1.9230769230769231
2024-11-05,5350,5490,5330,5460,4178,3.018867924528302
2024-11-06,5460,5490,5220,5220,6707,-4.395604395604396
2024-11-07,5220,5220,5010,5080,12156,-2.681992337164751
2024-11-08,5010,5170,5010,5090,2219,0.19685039370078738
2024-11-11,5090,5120,4815,4820,24800,-5.304518664047151
2024-11-12,4890,4890,4490,4520,38955,-6.224066390041494
2024-11-13,4490,4505,4410,4410,10806,-2.433628318584071
2024-11-14,4390,4435,4350,4390,7041,-0.45351473922902497
2024-11-15,4350,4730,4235,4550,32525,3.644646924829157
2024-11-18,4580,4780,4580,4600,14419,1.098901098901099
2024-11-19,4600,4800,4600,4710,23025,2.391304347826087
2024-11-20,4730,4730,4520,4595,12514,-2.4416135881104037
2024-11-21,4640,4640,4445,4550,8526,-0.9793253536452665
2024-11-22,4550,4565,4465,4475,8072,-1.6483516483516485
2024-11-25,4510,4920,4480,4730,88392,5.698324022346369
2024-11-26,4720,4975,4640,4905,24633,3.699788583509514
2024-11-27,4905,4985,4800,4920,17278,0.3058103975535168
2024-11-28,4945,5380,4935,5260,42762,6.910569105691057
2024-11-29,5190,5390,5110,5290,14544,0.5703422053231939
