rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 49 기 반기말,57126260374,제 48 기말,53855547633,1,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 49 기 반기말,10658207790,제 48 기말,11747815352,2,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 49 기 반기말,6276238116,제 48 기말,5506045639,3,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 49 기 반기말,11002644868,제 48 기말,10609724500,4,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 49 기 반기말,27359690041,제 48 기말,24862530408,5,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 49 기 반기말,1598883509,제 48 기말,1107278015,6,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 49 기 반기말,230596050,제 48 기말,22153719,7,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 49 기 반기말,51849918053,제 48 기말,52613705736,8,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치측정금융자산,-,제 49 기 반기말,862609000,제 48 기말,1001251000,9,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산,-,제 49 기 반기말,7349048085,제 48 기말,8556085980,10,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자,-,제 49 기 반기말,9193096457,제 48 기말,8828623560,11,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권및기타채권,-,제 49 기 반기말,316329868,제 48 기말,373673032,12,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 49 기 반기말,29944087075,제 48 기말,29718040822,13,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 49 기 반기말,1890279215,제 48 기말,1901406923,14,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 49 기 반기말,2266744842,제 48 기말,2208174089,15,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_DeferredTaxAssets,비유동이연법인세자산,-,제 49 기 반기말,27723511,제 48 기말,26450330,16,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 49 기 반기말,108976178427,제 48 기말,106469253369,17,KRW,,,,,연결,,
20220812000582,11012,2022,00148461,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 49 기 반기말,8321054716,제 48 기말,8628601315,19,KRW,,,,,연결,,
