,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,10000,10000,9880,9980,73,-0.2,,,,,,,
1,2017-01-03,9880,9890,9880,9880,60,-1.002004008016032,,,,,,,
2,2017-01-04,9970,9970,9950,9950,30,0.708502024291498,,,,,,,
3,2017-01-05,9950,9950,9860,9920,569,-0.3015075376884422,,,,,,,
4,2017-01-06,9920,9930,9800,9930,204,0.1008064516129032,,,,,,,
5,2017-01-09,9940,9940,9940,9940,1,0.1007049345417925,,,,,,,
6,2017-01-10,9940,9940,9850,9940,62,0.0,,,,,,,
7,2017-01-11,9940,9940,9800,9810,885,-1.30784708249497,,,,,,,
8,2017-01-12,9800,9840,9800,9810,489,0.0,,,,,,,
9,2017-01-13,9890,9890,9800,9800,1149,-0.1019367991845056,,,,,,,
10,2017-01-16,9790,9860,9790,9860,120,0.6122448979591837,,,,,,,
11,2017-01-17,9890,9890,9890,9890,1,0.3042596348884381,,,,,,,
12,2017-01-18,9890,10400,9890,10400,178,5.156723963599596,,,,,,,
13,2017-01-19,9980,10100,9880,9970,174,-4.134615384615384,,,,,,,
14,2017-01-20,9900,10050,9900,10000,131,0.3009027081243731,,51.88967873127144,,,,,
15,2017-01-23,9950,9950,9810,9810,52,-1.9,,43.82578055951997,,,,,
16,2017-01-24,9760,9840,9760,9840,131,0.3058103975535168,,45.271973307996454,,,,,
17,2017-01-25,9800,9830,9680,9680,222,-1.6260162601626018,,39.44007109223957,,,,,
18,2017-01-26,9680,9750,9670,9750,487,0.7231404958677686,,42.90535578643635,,,,,
19,2017-01-31,9790,9790,9700,9740,1421,-0.1025641025641025,9895.0,42.53094765980029,9607.145870274542,9895.0,10182.854129725458,5.8181734153705476,0.23076641257877392
20,2017-02-01,9780,9790,9690,9750,1120,0.1026694045174538,9883.5,43.06599252000559,9591.796383292904,9883.5,10175.203616707096,5.902840425094277,0.27117184643265985
21,2017-02-02,9750,9790,9700,9700,1897,-0.5128205128205128,9874.5,41.01009427365201,9572.011983708442,9874.5,10176.988016291558,6.126649780577404,0.21155882117358757
22,2017-02-03,9790,9850,9680,9680,1252,-0.2061855670103093,9861.0,40.18374762943123,9549.23726970659,9861.0,10172.76273029341,6.323146339994131,0.20971514165651767
23,2017-02-06,9700,9740,9700,9730,302,0.5165289256198348,9851.5,43.261771369743215,9535.951271591848,9851.5,10167.048728408152,6.4061052308410265,0.30747822909486777
24,2017-02-07,9650,9730,9650,9730,125,0.0,9841.5,43.261771369743215,9523.86656347292,9841.5,10159.13343652708,6.454980166175472,0.32448321370207167
25,2017-02-08,9700,9700,9700,9700,1,-0.3083247687564234,9829.5,41.76622924519532,9509.53281418245,9829.5,10149.46718581755,6.510345100311303,0.29763549866978717
26,2017-02-09,9710,9790,9700,9770,830,0.7216494845360825,9821.0,46.42052793885424,9504.209848637931,9821.0,10137.790151362069,6.45128095636023,0.4195050733415785
27,2017-02-10,9850,9850,9850,9850,10,0.8188331627430911,9823.0,51.21903719440613,9506.00788653343,9823.0,10139.99211346657,6.454079476057604,0.5425878103160562
28,2017-02-13,9850,9850,9780,9850,26,0.0,9825.0,51.21903719440612,9507.856499357147,9825.0,10142.143500642853,6.455847341330337,0.5394143344405998
29,2017-02-14,9810,9890,9810,9890,17,0.4060913705583756,9829.5,53.627330482820504,9511.35066399566,9829.5,10147.64933600434,6.47335746486272,0.5950811351043879
30,2017-02-15,9840,9880,9840,9880,32,-0.1011122345803842,9830.5,52.92387705312358,9511.848152366878,9830.5,10149.151847633122,6.4829224888484225,0.5776709759690324
31,2017-02-16,9890,9890,9890,9890,80,0.1012145748987854,9830.5,53.579633279779806,9511.848152366878,9830.5,10149.151847633122,6.4829224888484225,0.5933620822254025
32,2017-02-17,9830,9830,9800,9810,147,-0.8088978766430739,9801.0,47.838543321230375,9618.582895538813,9801.0,9983.417104461187,3.7224182116352758,0.5246687393339119
33,2017-02-20,9770,9890,9770,9890,7,0.8154943934760449,9797.0,53.23490577884854,9626.459682186283,9797.0,9967.540317813717,3.4814804085682693,0.7726627966695391
34,2017-02-21,9900,9900,9820,9890,448,0.0,9791.5,53.23490577884854,9641.663422356209,9791.5,9941.336577643791,3.060543893045832,0.8286914368605157
35,2017-02-22,9890,9920,9800,9840,1135,-0.5055611729019212,9793.0,49.52132367837481,9641.857682960715,9793.0,9944.142317039285,3.086741898075861,0.6554825971993795
36,2017-02-23,9900,10300,9900,10200,3672,3.658536585365854,9811.0,67.24069738766087,9578.113761677503,9811.0,10043.886238322497,4.747451601722492,1.3351717190376005
37,2017-02-24,10600,10600,9970,10100,953,-0.9803921568627452,9832.0,60.85086657023035,9575.594071831398,9832.0,10088.405928168602,5.215743046554155,1.0226088217113567
38,2017-02-27,10250,10250,10250,10250,1,1.4851485148514851,9857.0,66.06082620664303,9545.802313633276,9857.0,10168.197686366724,6.314247466099709,1.131431429629714
39,2017-02-28,10000,10400,10000,10400,219,1.4634146341463417,9890.0,70.31516033973662,9504.357678671024,9890.0,10275.642321328976,7.798631371667873,1.1612344804927919
40,2017-03-02,10450,10450,10450,10450,1,0.4807692307692308,9925.0,71.5934020464323,9474.866686413903,9925.0,10375.133313586097,9.07069649543772,1.0831605706068048
