날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,51953994600,3368,82744950,2111951
2023-07-04,50264433800,23202,550481500,2111951
2023-07-05,50053238700,4910,116286200,2111951
2023-07-06,48786068100,7117,162927900,2111951
2023-07-07,47730092600,11582,258427200,2111951
2023-07-10,47730092600,2556,57354400,2111951
2023-07-11,47730092600,1970,44864900,2111951
2023-07-12,48046885250,1897,42754000,2111951
2023-07-13,47730092600,1516,34549700,2111951
2023-07-14,48046885250,1423,31948250,2111951
2023-07-17,48574873000,3315,75763100,2111951
2023-07-18,47624495050,713,16096350,2111951
2023-07-19,46779714650,1401,31218800,2111951
2023-07-20,46990909750,1100,24499900,2111951
2023-07-21,46568519550,5718,126192100,2111951
2023-07-24,46462922000,1940,42253300,2111951
2023-07-25,46040531800,10656,235098700,2111951
2023-07-26,44984556300,6887,146829750,2111951
2023-07-27,45934934250,4679,101635650,2111951
2023-07-28,45618141600,1809,39277800,2111951
2023-07-31,46040531800,1302,28226950,2111951
2023-08-01,45934934250,5755,124340650,2111951
2023-08-02,45829336700,4833,105023700,2111951
2023-08-03,45829336700,941,20366550,2111951
2023-08-04,45934934250,1559,33798750,2111951
2023-08-07,45934934250,814,17605600,2111951
2023-08-08,45829336700,3372,73559350,2111951
2023-08-09,46040531800,893,19315800,2111951
2023-08-10,45618141600,3761,81342250,2111951
2023-08-11,45301348950,16130,344129150,2111951
2023-08-14,45618141600,5178,111035200,2111951
2023-08-16,44984556300,3189,67576000,2111951
2023-08-17,44773361200,6691,140426350,2111951
2023-08-18,45090153850,2965,62521550,2111951
2023-08-21,44562166100,4168,87529600,2111951
2023-08-22,44245373450,14565,306544150,2111951
2023-08-23,44562166100,3503,73685850,2111951
2023-08-24,44456568550,4258,89478750,2111951
2023-08-25,44456568550,3798,79749750,2111951
2023-08-28,45618141600,6149,131216850,2111951
2023-08-29,46146129350,4289,93414250,2111951
2023-08-30,46251726900,2641,57548200,2111951
2023-08-31,46674117100,1885,41337050,2111951
2023-09-01,46990909750,3115,69105350,2111951
2023-09-04,46674117100,3015,66010150,2111951
2023-09-05,46251726900,2852,62198350,2111951
2023-09-06,45512544050,9656,207510300,2111951
2023-09-07,45512544050,6965,149613500,2111951
2023-09-08,45618141600,2496,53722000,2111951
2023-09-11,45723739150,6619,142451900,2111951
2023-09-12,45723739150,1823,39458150,2111951
2023-09-13,46146129350,3878,84657050,2111951
2023-09-14,46674117100,2401,52868250,2111951
2023-09-15,47202104850,6168,137558750,2111951
2023-09-18,47202104850,784,17549800,2111951
2023-09-19,47096507300,3711,82411400,2111951
2023-09-20,46885312200,901,20061500,2111951
2023-09-21,46462922000,2229,49019400,2111951
2023-09-22,45618141600,2716,58477900,2111951
2023-09-25,44984556300,2915,62551600,2111951
2023-09-26,44773361200,1563,33272750,2111951
2023-09-27,45723739150,1306,28088400,2111951
