날짜,시가총액,거래량,거래대금,상장주식수
2023-04-03,48258080350,6794,154533950,2111951
2023-04-04,48786068100,5400,124413700,2111951
2023-04-05,48786068100,1905,44093750,2111951
2023-04-06,48046885250,4331,98771550,2111951
2023-04-07,48574873000,4850,111275350,2111951
2023-04-10,47941287700,3587,81787800,2111951
2023-04-11,48046885250,1638,37150100,2111951
2023-04-12,49208458300,5494,126545550,2111951
2023-04-13,49208458300,3843,89677250,2111951
2023-04-14,50370031350,7778,184964700,2111951
2023-04-17,50370031350,4363,103659250,2111951
2023-04-18,51003616650,7923,190119050,2111951
2023-04-19,51214811750,8074,197637250,2111951
2023-04-20,50792421550,4073,98993600,2111951
2023-04-21,51848397050,7520,182267550,2111951
2023-04-24,50792421550,4720,113856200,2111951
2023-04-25,50686824000,1702,40899950,2111951
2023-04-26,51214811750,3036,73984450,2111951
2023-04-27,51320409300,1350,32630200,2111951
2023-04-28,52798775000,4954,123094300,2111951
2023-05-02,53221165200,1469,36861600,2111951
2023-05-03,53221165200,2484,62417550,2111951
2023-05-04,53432360300,1596,40360100,2111951
2023-05-08,53854750500,2640,67471200,2111951
2023-05-09,53854750500,1362,34788850,2111951
2023-05-10,53643555400,1318,33518000,2111951
2023-05-11,54488335800,2018,51861900,2111951
2023-05-12,53854750500,810,20628400,2111951
2023-05-15,53326762750,1477,37012200,2111951
2023-05-16,53221165200,2345,59574600,2111951
2023-05-17,53009970100,1529,38061250,2111951
2023-05-18,53115567650,693,17375600,2111951
2023-05-19,53643555400,1560,39491600,2111951
2023-05-22,54805128450,10202,264381550,2111951
2023-05-23,55438713750,3802,99713350,2111951
2023-05-24,55333116200,5770,151279650,2111951
2023-05-25,54277140700,2758,71000750,2111951
2023-05-26,53749152950,7302,187992850,2111951
2023-05-30,54593933350,4536,117278650,2111951
2023-05-31,54805128450,1857,48173350,2111951
2023-06-01,54593933350,1398,36106200,2111951
2023-06-02,55438713750,2404,62710650,2111951
2023-06-05,55438713750,2377,62295500,2111951
2023-06-07,55544311300,2318,60777250,2111951
2023-06-08,55438713750,4099,107115000,2111951
2023-06-09,55544311300,1044,27443300,2111951
2023-06-12,55333116200,3430,89472950,2111951
2023-06-13,55333116200,1625,42433850,2111951
2023-06-14,54805128450,1516,39462100,2111951
2023-06-15,54488335800,1457,37511850,2111951
2023-06-16,55861103950,7925,205494550,2111951
2023-06-19,55544311300,4443,116512300,2111951
2023-06-20,55227518650,1051,27515350,2111951
2023-06-21,54699530900,1421,36576500,2111951
2023-06-22,53960348050,2575,65561800,2111951
2023-06-23,53326762750,3977,98930150,2111951
2023-06-26,53432360300,763,19291500,2111951
2023-06-27,53115567650,1147,29000700,2111951
2023-06-28,52376384800,4469,110257900,2111951
2023-06-29,51426006850,3741,90537200,2111951
2023-06-30,51320409300,2039,49511250,2111951
