날짜,시가총액,거래량,거래대금,상장주식수
2023-10-04,9638238150,2644,20914510,1212357
2023-10-05,9565496730,2426,19208090,1212357
2023-10-06,9613991010,772,6071930,1212357
2023-10-10,9698856000,66,527370,1212357
2023-10-11,9723103140,601,4730270,1212357
2023-10-12,9735226710,270,2138490,1212357
2023-10-13,9735226710,60,475490,1212357
2023-10-16,9747350280,21,168490,1212357
2023-10-17,9710979570,379,3005640,1212357
2023-10-18,9710979570,19,152350,1212357
2023-10-19,9698856000,13,103220,1212357
2023-10-20,9529126020,217,1693500,1212357
2023-10-23,9432137460,236,1831830,1212357
2023-10-24,9420013890,516,3941980,1212357
2023-10-25,9226036770,965,7311320,1212357
2023-10-26,9201789630,386,2907070,1212357
2023-10-27,9274531050,159,1211970,1212357
2023-10-30,9092677500,1668,12502270,1212357
2023-10-31,8995688940,246,1837100,1212357
2023-11-01,9068430360,184,1358710,1212357
2023-11-02,9517002450,352,2696740,1212357
2023-11-03,9347272470,861,6597810,1212357
2023-11-06,9759473850,2202,17938110,1212357
2023-11-07,9759473850,360,2891330,1212357
2023-11-08,9662485290,221,1760250,1212357
2023-11-09,9723103140,19,151820,1212357
2023-11-10,9735226710,33,264640,1212357
2023-11-13,9759473850,382,3075740,1212357
2023-11-14,9856462410,160,1297520,1212357
2023-11-15,9917080260,13,106360,1212357
2023-11-16,9832215270,238,1924690,1212357
2023-11-17,10086810240,19,155220,1212357
2023-11-20,10038315960,651,5380580,1212357
2023-11-21,10038315960,243,2011220,1212357
2023-11-22,10050439530,225,1859660,1212357
2023-11-23,10038315960,346,2843580,1212357
2023-11-24,10050439530,239,1978170,1212357
2023-11-27,10195922370,48404,437368960,1212357
2023-11-28,10329281640,7733,64551360,1212357
2023-11-29,10341405210,1059,8982070,1212357
2023-11-30,10450517340,4091,34787490,1212357
2023-12-01,10911213000,20108,182912920,1212357
2023-12-04,11711368620,214378,2190142930,1212357
2023-12-05,11359785090,20268,186075470,1212357
2023-12-06,11868975030,28560,273678510,1212357
2023-12-07,11905345740,19057,190532380,1212357
2023-12-08,11662874340,4160,40383510,1212357
2023-12-11,12062952150,8255,81417970,1212357
2023-12-12,11590132920,3298,32165290,1212357
2023-12-13,11505267930,102746,1055613910,1212357
2023-12-14,11226425820,9586,90506760,1212357
2023-12-15,11105190120,35226,320389060,1212357
2023-12-18,11080942980,1195,10772110,1212357
2023-12-19,10426270200,10068,87803690,1212357
2023-12-20,10026192390,26313,216900620,1212357
2023-12-21,9517002450,59293,462101270,1212357
2023-12-22,9504878880,8066,63624530,1212357
2023-12-26,9650361720,2184,17292470,1212357
2023-12-27,9638238150,2478,19538000,1212357
2023-12-28,9529126020,7688,59700260,1212357
