,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,12890.75,13004.53,12866.06,12957.84,23432336,463844132265,363263460095282,2017-01-02,,,,,,,
1,13063.25,13166.77,12988.35,13147.34,31188620,746708038373,368132752402032,2017-01-03,,,,,,,
2,13140.52,13140.52,13009.6,13026.47,30579747,723622335796,365040944606754,2017-01-04,,,,,,,
3,13014.16,13023.3,12882.32,12891.02,32839373,819508352969,361027746499709,2017-01-05,,,,,,,
4,13118.17,13173.91,13061.33,13098.87,27509386,745633739516,366709509713226,2017-01-06,,,,,,,
5,13219.37,13519.55,13208.08,13437.74,31167761,1016858189315,376268188095339,2017-01-09,,,,,,,
6,13441.52,13484.66,13390.94,13427.33,26343543,758570373844,376084409531314,2017-01-10,,,,,,,
7,13510.46,13855.25,13510.46,13776.82,24652199,990551663433,386299740618485,2017-01-11,,,,,,,
8,13747.5,13900.26,13687.74,13900.26,32263742,1007897578898,389480505821596,2017-01-12,,,,,,,
9,13703.55,13737.81,13517.18,13524.27,26301883,1070738513319,378765674201860,2017-01-13,,,,,,,
10,13417.66,13601.34,13133.3,13241.28,22603635,1109937487016,371075715695184,2017-01-16,,,,,,,
11,13279.12,13480.63,13230.67,13327.29,23590617,621991138309,373488831454241,2017-01-17,,,,,,,
12,13388.01,13471.87,13210.88,13330.11,20385281,729701196555,373511918350395,2017-01-18,,,,,,,
13,13628.41,13632.11,13350.34,13481.33,54426439,820470592569,377627869573440,2017-01-19,,,,,,,
14,13380.23,13467.78,13326.81,13405.39,24087549,645394081825,375404829045802,2017-01-20,,56.07500053345708,,,,,
15,13446.19,13688.7,13373.99,13686.77,37435606,876190533195,383392574498362,2017-01-23,,63.43496449767066,,,,,
16,13778.72,13846.75,13654.13,13742.98,27663306,952694725212,385131337642162,2017-01-24,,64.70716485703355,,,,,
