날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,10500,10600,10400,10450,221130,-0.4761904761904762
2020-12-02,10500,10500,10400,10500,252564,0.4784688995215311
2020-12-03,10500,10550,10350,10450,215272,-0.4761904761904762
2020-12-04,10500,10850,10450,10800,1200131,3.349282296650718
2020-12-07,10900,11100,10700,11100,1379096,2.7777777777777777
2020-12-08,11100,11250,10800,10850,783635,-2.2522522522522523
2020-12-09,10900,11400,10850,11400,1065231,5.0691244239631335
2020-12-10,11350,11700,11200,11450,1377439,0.43859649122807015
2020-12-11,11550,11550,11250,11500,615851,0.43668122270742354
2020-12-14,11400,11450,11050,11150,619132,-3.0434782608695654
2020-12-15,11100,11150,10850,11050,445980,-0.8968609865470852
2020-12-16,11200,11250,11050,11100,282230,0.4524886877828055
2020-12-17,11050,11100,10900,11000,200213,-0.9009009009009009
2020-12-18,11000,11300,11000,11250,382899,2.272727272727273
2020-12-21,11200,11250,11050,11150,364180,-0.8888888888888888
2020-12-22,11100,11200,10750,10800,472893,-3.1390134529147984
2020-12-23,10850,10850,10550,10600,460811,-1.8518518518518516
2020-12-24,10700,10950,10650,10750,338365,1.4150943396226416
2020-12-28,10850,10950,10700,10750,397445,0.0
2020-12-29,10650,10800,10550,10800,332237,0.46511627906976744
2020-12-30,10750,11100,10750,11050,468092,2.314814814814815
