news_title,news_category,news_date
"""정부, 대학내 기술 사업화 적극 지원…과학기술계 BTS 키워야""",사회사회일반,2021.09.29
“선거 의식해 ‘노정(勞政) 담합 정치’ 빠져…‘노동 존중’은 귀족노조 특권만 키웠다”[청론직설],오피니언사내칼럼,2021.09.29
"""3분기 호실적에도 메모리 가격 하락 우려"" 삼성전자, 목표가 11만원→10.5만원",증권국내증시,2021.09.29
테스트할 도로 없어 미국 가는 자율주행차…원격주차·배터리 “인증 받다 날 샐 판”[뒷북비즈],산업,2021.09.28
[S리포트] 그 기업은 어떻게 세계 1위가 되었나… LG가전의 3가지 성공 비결은?,산업기업,2021.09.27
테슬라는 OTA로 달리는데 韓은 '불법'…허가·인증받다 날샐판,산업기업,2021.09.27
"[글로벌 핫스톡] 니오, 전기차 충전 플랫폼 돋보여...신모델 ET7 주목",증권해외증시,2021.09.23
주유소의 변신...물류·친환경 거점으로,산업기업,2021.09.19
가계·기업 빚 얼마나 늘었나…OECD 성장률 조정도 관심,경제·금융정책,2021.09.18
LG전자 창원공장 '스마트화' 변신,산업기업,2021.09.16
잠재성장률 2%인데...탄소중립 속도전에 GDP 매년 0.32%P↓,경제·금융경제동향,2021.09.16
"‘가전 메카’ LG전자 창원사업장, 로봇·빅데이터로 무장한 지능형 자율공장으로 전환",산업기업,2021.09.16
탄소세 대응 실패하면 2050년까지 GDP 매년 최대 0.32%P 하락,경제·금융경제동향,2021.09.16
"[SEN투자전략]""애플 관련주 변동성 유의…中 경제지표 확인해야""",증권종목·투자전략,2021.09.15
"신형 XC60 공개한 볼보 “2025년 2만 5,000대 팔겠다”",산업기업,2021.09.14
"[SEN]자비스, '전기차 배터리 검사장비' 정부과제 선정…20억원 규모",증권국내증시,2021.09.14
시장의 3가지 리스크…학교·화물·증세 [김영필의 3분 월스트리트],국제경제·마켓,2021.09.14
"카카오, e커머스 수수료도 내리나",경제·금융경제·금융일반,2021.09.13
"[오후시황] 코스피, 美 증시 하락에 3,110선까지 후퇴",증권국내증시,2021.09.13
"[오전시황] 코스피, 개인 순매도에도 3,130선 안착…반등 성공",증권국내증시,2021.09.13
美 8월 생산자 물가 또 최고점 경신... 스테그플레이션 우려 커진다,국제경제·마켓,2021.09.10
"완성차도 배터리 내재화 액셀…현대차 2025년 시범양산, 벤츠는 기가팩토리 건립",산업기업,2021.09.10
"""10년간 20억弗 손실봤다""…포드, 인도서 車생산 중단",산업기업,2021.09.10
[뒷북비즈]LG화학 ABS·효성 스판덱스…위기 속 ‘1등 품목’ 키운 韓 기업들,산업기업,2021.09.10
효성티앤씨 스판덱스 점유율 32% '톱' …금호석화 NB라텍스 세계최대 생산,산업기업,2021.09.09
기준금리 추가 인상 명분 쌓는 한은 “금리 올리면 집값 상승 둔화”,경제·금융경제동향,2021.09.09
"친환경 포장재 ‘그린실드’, 가치소비 민심 저격",사회사회이슈,2021.09.09
8월 PPI 발표 앞두고 中증시 하락… 상하이지수 0.23%↓ 개장,국제정치·사회,2021.09.09
