날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,69900,70000,68000,68600,61897,0.0
2020-10-06,68600,69100,68300,68700,68972,0.1457725947521866
2020-10-07,68600,69000,67600,68300,75719,-0.5822416302765648
2020-10-08,69200,74000,68600,72600,339718,6.295754026354319
2020-10-12,73100,77500,71700,75700,251717,4.2699724517906334
2020-10-13,76000,76500,73600,75700,117943,0.0
2020-10-14,75700,76200,74700,74800,80987,-1.1889035667107
2020-10-15,74800,77700,74000,74900,140583,0.1336898395721925
2020-10-16,75000,78000,75000,76100,169300,1.602136181575434
2020-10-19,76100,80800,76100,78100,268055,2.628120893561104
2020-10-20,77700,79800,76600,78200,134209,0.12804097311139565
2020-10-21,79200,80100,77300,78700,106342,0.639386189258312
2020-10-22,79000,79100,76900,78500,92234,-0.25412960609911056
2020-10-23,78400,80700,77700,80100,154110,2.038216560509554
2020-10-26,79500,80400,78400,79100,82639,-1.2484394506866416
2020-10-27,78500,79300,77700,78700,82948,-0.5056890012642226
2020-10-28,78000,79200,77600,78800,64586,0.12706480304955528
2020-10-29,77200,77900,75800,76900,140896,-2.4111675126903553
2020-10-30,76800,76800,74000,74700,103397,-2.860858257477243
