날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,33400,33400,32850,33200,2700,-0.5988023952095809
2020-10-06,33000,33000,32700,32700,2799,-1.5060240963855422
2020-10-07,32700,32800,32400,32800,1220,0.3058103975535168
2020-10-08,32800,32950,32600,32900,2815,0.3048780487804878
2020-10-12,33350,33650,32750,33650,8340,2.2796352583586628
2020-10-13,33800,33800,32950,33700,3668,0.1485884101040119
2020-10-14,33650,33750,33000,33750,7192,0.1483679525222552
2020-10-15,33200,33600,32650,32750,13702,-2.9629629629629632
2020-10-16,33000,33500,32550,33450,5830,2.1374045801526718
2020-10-19,33450,33600,33200,33600,4998,0.4484304932735426
2020-10-20,33500,34000,32700,33950,12572,1.0416666666666665
2020-10-21,33600,33900,33350,33350,4455,-1.7673048600883652
2020-10-22,33200,33500,33000,33500,6357,0.4497751124437781
2020-10-23,33200,33400,33200,33200,1459,-0.8955223880597015
2020-10-26,33200,33200,32100,33200,15359,0.0
2020-10-27,32600,32800,32050,32700,23297,-1.5060240963855422
2020-10-28,32650,32650,31950,31950,14276,-2.293577981651376
2020-10-29,31800,32350,31450,32350,19956,1.2519561815336464
2020-10-30,31850,32800,31500,32700,18516,1.0819165378670788
