rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200527000554,11013,2020,01412822,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 2 기 1분기말,519950002493,제 1 기말,494200175438,43,KRW,,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_Revenue,영업수익(매출액),-,제 2 기 1분기,70923954773,,,0,KRW,70923954773,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 2 기 1분기,47216756944,,,1,KRW,47216756944,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 2 기 1분기,23707197829,,,2,KRW,23707197829,연결
20200527000554,11013,2020,01412822,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기 1분기,14807145841,,,3,KRW,14807145841,연결
20200527000554,11013,2020,01412822,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기 1분기,8900051988,,,4,KRW,8900051988,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 2 기 1분기,3015605879,,,5,KRW,3015605879,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 2 기 1분기,2409554701,,,6,KRW,2409554701,연결
20200527000554,11013,2020,01412822,IS,손익계산서,dart_OtherGains,기타영업외수익,-,제 2 기 1분기,16875318,,,7,KRW,16875318,연결
20200527000554,11013,2020,01412822,IS,손익계산서,dart_OtherLosses,기타영업외비용,-,제 2 기 1분기,1010064141,,,8,KRW,1010064141,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기 1분기,8512914343,,,9,KRW,8512914343,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기 1분기,3098928319,,,10,KRW,3098928319,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기 1분기,5413986024,,,11,KRW,5413986024,연결
20200527000554,11013,2020,01412822,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 2 기 1분기,5413986024,,,13,KRW,5413986024,연결
20200527000554,11013,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주기본주당계속영업이익(손실),-,제 2 기 1분기,137,,,18,KRW,137,연결
20200527000554,11013,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주기본주당계속영업이익(손실),-,제 2 기 1분기,138,,,19,KRW,138,연결
20200527000554,11013,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,보통주희석주당계속영업이익(손실),-,제 2 기 1분기,137,,,22,KRW,137,연결
20200527000554,11013,2020,01412822,IS,손익계산서,-표준계정코드 미사용-,구형우선주희석주당계속영업이익(손실),-,제 2 기 1분기,138,,,23,KRW,138,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 2 기 1분기,5413986024,,,0,KRW,5413986024,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 1분기,7007178193,,,1,KRW,7007178193,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피손익(세후기타포괄손익),-,제 2 기 1분기,2170249494,,,3,KRW,2170249494,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),-,제 2 기 1분기,4836928699,,,4,KRW,4836928699,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 2 기 1분기,12421164217,,,5,KRW,12421164217,연결
20200527000554,11013,2020,01412822,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 2 기 1분기,12421164217,,,7,KRW,12421164217,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,제 2 기 1분기,-3026864519,,,0,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,제 2 기 1분기,5413986024,,,1,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_AdjustmentsForReconcileProfitLoss,조정,-,제 2 기 1분기,7802226918,,,2,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업활동으로인한자산ㆍ부채의변동,-,제 2 기 1분기,-13069408991,,,3,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자수취(영업),-,제 2 기 1분기,118055639,,,4,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자지급(영업),-,제 2 기 1분기,830872460,,,5,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부(환급),-,제 2 기 1분기,2460851649,,,6,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,제 2 기 1분기,-59051269506,,,7,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유입액;,-,제 2 기 1분기,40948706,,,8,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_DecreaseInLoans,대여금의 감소,-,제 2 기 1분기,40948706,,,9,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,투자활동으로 인한 현금유출액;,-,제 2 기 1분기,-59092218212,,,10,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,단기투자증권의 취득,-,제 2 기 1분기,4807765891,,,11,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기 1분기,51508359323,,,12,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기 1분기,2776092998,,,13,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,제 2 기 1분기,20007814750,,,14,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유입액;,-,제 2 기 1분기,22304849738,,,15,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 2 기 1분기,22304849738,,,16,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,재무활동으로 인한 현금유출액;,-,제 2 기 1분기,-2297034988,,,17,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,금융리스부채의 상환,-,제 2 기 1분기,576802988,,,18,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,-표준계정코드 미사용-,유동화채무의 감소,-,제 2 기 1분기,1720232000,,,19,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 2 기 1분기,2259339344,,,20,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기 1분기,-39810979931,,,21,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기 1분기,94646278024,,,22,KRW,,연결
20200527000554,11013,2020,01412822,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기 1분기,54835298094,,,23,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 1분기,-36713243,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 1분기,127293752427,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 1분기,3960220800,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 1분기,4326999869,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 1분기,5087849112,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기 1분기,140632108965,,,1,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 1분기,5413986024,,,2,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_ProfitLoss,당기순이익(손실),연결재무제표 [member],제 2 기 1분기,5413986024,,,2,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,파생상품평가손익,연결재무제표 [member],제 2 기 1분기,2170249494,,,3,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,파생상품평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 1분기,2170249494,,,3,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산손익,연결재무제표 [member],제 2 기 1분기,4836928699,,,4,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,dart_ChangesInForeignExchangeRates,해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 1분기,4836928699,,,4,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 1분기,0,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 1분기,0,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 1분기,0,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 1분기,5413986024,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,연결재무제표 [member],제 2 기 1분기,12421164217,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,-표준계정코드 미사용-,소계,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 1분기,7007178193,,,5,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],제 2 기 1분기,12095027305,,,6,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],제 2 기 1분기,127293752427,,,6,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],제 2 기 1분기,9740985893,,,6,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],제 2 기 1분기,3960220800,,,6,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],제 2 기 1분기,-36713243,,,6,KRW,,연결
20200527000554,11013,2020,01412822,SCE,자본변동표,ifrs-full_Equity,기말자본,연결재무제표 [member],제 2 기 1분기,153053273182,,,6,KRW,,연결
