rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 21 기 반기말,196193814260,제 20 기말,108574220097,1,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 21 기 반기말,10108772212,제 20 기말,7902241356,2,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융자산,-,제 21 기 반기말,18500000000,제 20 기말,10500000000,3,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,유동성장기금융자산,-,제 21 기 반기말,0,제 20 기말,214757250,4,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치 측정 금융자산,-,제 21 기 반기말,0,제 20 기말,9846007688,5,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 21 기 반기말,4179323119,제 20 기말,12314643369,6,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,기타유동채권,-,제 21 기 반기말,704790461,제 20 기말,15316736716,7,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 21 기 반기말,1598173943,제 20 기말,3197695388,8,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 21 기 반기말,0,제 20 기말,0,9,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,dart_OtherInventoriesGross,반품자산,-,제 21 기 반기말,427464180,제 20 기말,583031126,10,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 21 기 반기말,15643993985,제 20 기말,48699107204,11,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 21 기 반기말,145031296360,제 20 기말,0,12,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 21 기 반기말,149784992000,제 20 기말,230148192737,13,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 21 기 반기말,123370295027,제 20 기말,125184019101,14,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 21 기 반기말,4511793760,제 20 기말,24847003911,15,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 21 기 반기말,19671446324,제 20 기말,14189307976,16,KRW,,,,,연결
20220816001362,11012,2022,00423690,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 21 기 반기말,345920793,제 20 기말,1409830552,17,KRW,,,,,연결
