날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,17720,17720,17350,17700,4263,2.1939953810623556
2024-02-02,18100,18130,17720,18100,17820,2.2598870056497176
2024-02-05,18300,18300,17950,18180,4036,0.44198895027624313
2024-02-06,18180,19000,18010,18770,14606,3.2453245324532456
2024-02-07,18720,19120,18600,19050,7532,1.4917421417155035
2024-02-08,19050,19290,19040,19200,8320,0.7874015748031495
2024-02-13,19300,19580,19080,19230,5095,0.15625
2024-02-14,19230,19230,18600,19230,4223,0.0
2024-02-15,19230,19770,19220,19670,8439,2.2880915236609463
2024-02-16,19620,19830,19260,19700,8908,0.1525165226232842
2024-02-19,19700,19980,19490,19890,7011,0.9644670050761422
2024-02-20,19750,20200,19500,19590,3801,-1.5082956259426847
2024-02-21,19590,19590,19240,19290,2042,-1.5313935681470139
2024-02-22,19390,19390,19200,19300,2534,0.05184033177812338
2024-02-23,19700,19700,19140,19240,1442,-0.31088082901554404
2024-02-26,19240,19240,18930,18930,4868,-1.6112266112266114
2024-02-27,19250,19250,18570,18640,4688,-1.531959852086635
2024-02-28,18830,18830,18560,18670,3792,0.1609442060085837
2024-02-29,18520,19110,18350,18350,5169,-1.7139796464916979
