날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,11800,11900,11800,11850,70733,0.0
2020-08-04,11850,12000,11850,12000,74016,1.2658227848101267
2020-08-05,12000,12050,11900,12000,49412,0.0
2020-08-06,12000,12050,11950,12000,73605,0.0
2020-08-07,12050,12050,11900,12050,74257,0.4166666666666667
2020-08-10,12000,12450,12000,12400,176596,2.904564315352697
2020-08-11,12400,12450,12300,12400,101216,0.0
2020-08-12,12400,12500,12250,12500,111131,0.8064516129032258
2020-08-13,12550,12700,12500,12600,171730,0.8
2020-08-14,12800,12900,12650,12750,222222,1.1904761904761905
2020-08-18,12950,12950,12450,12500,219707,-1.9607843137254901
2020-08-19,12500,12700,12500,12600,43152,0.8
2020-08-20,12650,12700,12100,12200,129786,-3.1746031746031744
2020-08-21,12300,12400,12200,12400,92421,1.639344262295082
2020-08-24,12400,12500,12200,12450,47655,0.4032258064516129
2020-08-25,12500,12900,12500,12900,133787,3.614457831325301
2020-08-26,12900,12950,12600,12650,48110,-1.937984496124031
2020-08-27,12650,12700,12500,12550,82492,-0.7905138339920948
2020-08-28,12600,12750,12500,12650,62066,0.796812749003984
2020-08-31,12650,13050,12650,12950,216390,2.371541501976284
