날짜,시가,고가,저가,종가,거래량,등락률
2024-12-02,2045,2045,1991,1991,31059,-2.1621621621621623
2024-12-03,1999,2015,1990,2005,36406,0.7031642390758412
2024-12-04,1980,1999,1858,1937,46506,-3.3915211970074814
2024-12-05,1931,1940,1848,1879,59363,-2.994321115126484
2024-12-06,1870,1876,1810,1817,40111,-3.2996274614156467
2024-12-09,1800,1805,1703,1703,42713,-6.274078150798018
2024-12-10,1700,2210,1700,1831,963865,7.516147974163241
2024-12-11,1844,1890,1825,1885,83420,2.9492080830147462
2024-12-12,1889,1919,1877,1888,25941,0.15915119363395225
2024-12-13,1910,1960,1892,1940,24035,2.754237288135593
2024-12-16,1941,1980,1915,1980,73292,2.0618556701030926
2024-12-17,1988,1994,1950,1982,33380,0.10101010101010101
2024-12-18,1988,1988,1944,1974,28959,-0.4036326942482341
2024-12-19,1974,1974,1943,1962,12834,-0.60790273556231
2024-12-20,1940,1970,1920,1931,12826,-1.5800203873598369
2024-12-23,1932,1956,1908,1955,15536,1.2428793371310203
2024-12-24,1952,1963,1936,1940,15062,-0.7672634271099744
2024-12-26,1941,1958,1910,1912,14743,-1.443298969072165
2024-12-27,1912,1922,1874,1896,17990,-0.8368200836820083
2024-12-30,1915,1919,1887,1917,8848,1.1075949367088607
