,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,239784,241761,239784,240278,54,-0.4099193010233475,,,,,,,
1,2017-01-03,240278,240278,240278,240278,5,0.0,,,,,,,
2,2017-01-04,239289,239289,238300,239290,21,-0.411190371153414,,,,,,,
3,2017-01-05,240278,240278,238300,239784,47,0.2064440636884115,,,,,,,
4,2017-01-06,239784,239784,239784,239784,2,0.0,,,,,,,
5,2017-01-09,235828,239784,235828,239784,3,0.0,,,,,,,
6,2017-01-10,239784,240278,237312,240278,55,0.206018750208521,,,,,,,
7,2017-01-11,239784,240278,237312,240278,59,0.0,,,,,,,
8,2017-01-12,239783,239783,237806,239290,213,-0.411190371153414,,,,,,,
9,2017-01-13,237311,238300,233356,238301,111,-0.4133060303397551,,,,,,,
10,2017-01-16,235828,235828,235334,235829,26,-1.0373435277233416,,,,,,,
11,2017-01-17,235828,235828,235828,235829,0,0.0,,,,,,,
12,2017-01-18,236323,236323,236323,236323,40,0.209473813653113,,,,,,,
13,2017-01-19,237312,237312,237312,237312,3,0.4184950258756024,,,,,,,
14,2017-01-20,237312,237312,236323,237312,164,0.0,,34.02508220104894,,,,,
15,2017-01-23,237312,237312,235828,235829,2,-0.6249157227615965,,26.254411144920848,,,,,
16,2017-01-24,237312,237312,231379,234840,40,-0.4193716633662527,,22.55493123479333,,,,,
17,2017-01-25,234840,234840,234840,234840,0,0.0,,22.55493123479333,,,,,
18,2017-01-26,234840,234840,234840,234840,1,0.0,,22.55493123479333,,,,,
19,2017-01-31,234840,234840,234345,234346,18,-0.2103559870550162,237732.25,20.732408880164737,233407.9613937666,237732.25,242056.5386062334,3.6379486638715615,0.1084616097178656
20,2017-02-01,232862,232862,232368,232862,38,-0.6332516876754883,237361.45,16.435893972713696,232714.1712489458,237361.45,242008.72875105424,3.9157822393267527,0.015904872396634205
21,2017-02-02,231379,231873,229896,229896,1087,-1.273715762984085,236842.35,11.366022107390572,231368.34995341615,236842.35,242316.35004658386,4.622484151659408,-0.1344857454225817
22,2017-02-03,229896,229896,229401,229402,43,-0.214879771722866,236347.95,10.770133315301363,230114.1297756111,236347.95,242581.77022438892,5.275121044535322,-0.057118247717908036
23,2017-02-06,230390,230390,229401,229402,182,0.0,235828.85,10.770133315301365,229115.38504440518,235828.85,242542.31495559483,5.693506079171252,0.02134627628881595
24,2017-02-07,228412,230390,228412,229896,55,0.2153424991935554,235334.45,15.884613852430562,228405.95912607948,235334.45,242262.94087392054,5.88820793039058,0.10752997305150287
25,2017-02-08,229896,229896,228412,228413,16,-0.6450742944635836,234765.9,13.401273516158714,227531.77362841927,234765.9,242000.02637158072,6.162842535121778,0.06090758761435474
26,2017-02-09,228412,229401,227423,229402,26,0.4329876145403283,234222.1,22.14299740044795,227092.77002026138,234222.1,241351.42997973863,6.087666347230793,0.161952805263706
27,2017-02-10,230390,230390,228907,228907,46,-0.2157784151838258,233653.55,21.00036630127161,226736.20786663692,233653.55,240570.89213336306,5.921024639568343,0.15690940909898915
28,2017-02-13,228907,232368,228412,232368,63,1.5119677423582505,233307.45,43.106521049230544,226877.2792876472,233307.45,239737.62071235283,5.512186355260252,0.4269498399011973
29,2017-02-14,232368,232368,230390,232368,12,0.0,233010.8,43.10652104923055,226995.44502793057,233010.8,239026.1549720694,5.163155503581305,0.44657006918256303
30,2017-02-15,232368,234345,232368,234346,97,0.8512359705295048,232936.65,52.00780744265245,227026.43815015905,232936.65,238846.86184984093,5.074522922726793,0.6192300746408892
31,2017-02-16,233851,233851,231873,233357,29,-0.4220255519616294,232813.05,47.96683375030567,227048.3559586826,232813.05,238577.74404131738,4.952208685309855,0.5471794336439497
32,2017-02-17,233356,233851,233356,233851,22,0.2116928140145785,232689.45,50.05435287618749,227128.68496360438,232689.45,238250.21503639565,4.779559224877307,0.604441564460785
33,2017-02-20,233356,233356,231873,233357,15,-0.2112456222124344,232491.7,47.9813159061521,227336.00233237052,232491.7,237647.3976676295,4.435167077043599,0.5839168678792835
34,2017-02-21,233356,233851,232367,233357,25,0.0,232293.95,47.9813159061521,227611.27036222848,232293.95,236976.62963777155,4.031684542599182,0.6135087260107642
35,2017-02-22,233356,233356,233356,233357,3,0.0,232170.35,47.98131590615209,227743.9428666694,232170.35,236596.75713333063,3.8130684071679437,0.6340421208732224
36,2017-02-23,233356,233356,233356,233357,1,0.0,232096.2,47.9813159061521,227803.49588254673,232096.2,236388.9041174533,3.6990731579864544,0.646853820517681
37,2017-02-24,234345,234345,233851,233851,119,0.2116928140145785,232046.75,50.7261759067038,227860.1398736567,232046.75,236233.3601263433,3.6084195329978064,0.715478626567968
38,2017-02-27,235334,235334,235334,235334,2,0.6341644893543325,232071.45,57.906933804476274,227813.98392379927,232071.45,236328.91607620075,3.669099388314022,0.8831563119478111
39,2017-02-28,235334,240772,235334,240278,112,2.1008439069577705,232368.05,72.36555231868189,226871.786888576,232368.05,237864.31311142398,4.730653040660274,1.2195752677450218
40,2017-03-02,241761,243739,240278,242256,128,0.8232131114792032,232837.75,75.92808878362614,225849.76391315064,232837.75,239825.73608684936,6.0024511376264,1.1738887200794619
41,2017-03-03,238300,241761,238300,241762,27,-0.203916518063536,233431.05,73.38364333585884,225581.10738938174,233431.05,241280.99261061824,6.725705608245562,1.0306376373205024
42,2017-03-06,239784,239784,239784,239784,0,-0.8181600086035027,233950.15,64.11838985328703,225865.03492908107,233950.15,242035.26507091892,6.911827216968166,0.8607771781123797
43,2017-03-07,239784,245716,239784,245717,171,2.4743102125246055,234765.9,74.51302199038025,225478.17091480378,234765.9,244053.6290851962,7.912332315039124,1.0895466964823
44,2017-03-08,245222,247200,245222,247200,53,0.6035398446179955,235631.1,76.35674609371418,225169.46481423674,235631.1,246092.73518576327,8.879672662703072,1.0529202555133803
45,2017-03-09,247200,247200,241761,247200,29,0.0,236570.45,76.35674609371418,225513.14503947733,236570.45,247627.7549605227,9.348001798637728,0.9806573590015882
46,2017-03-10,247200,247200,242750,247200,126,0.0,237460.35,76.3567460937142,225996.64917914817,237460.35,248924.05082085184,9.655254715873061,0.9248039159519982
47,2017-03-13,247200,250166,247200,248189,166,0.4000809061488672,238424.45,77.70038959329311,226758.80350312727,238424.45,250090.09649687275,9.785612588702827,0.9185173107473132
48,2017-03-14,247200,247200,242256,247200,31,-0.3984866371998759,239166.05,73.21926657164103,227251.63166799574,239166.05,251080.46833200424,9.963302343291826,0.8371524222218801
49,2017-03-15,247694,248188,233851,240278,39,-2.8001618122977345,239561.55,51.0347614083542,228057.97346963352,239561.55,251065.12653036645,9.60385882489612,0.5311403152797206
50,2017-03-16,246211,246211,239289,239290,7,-0.411190371153414,239808.75,48.76368911736723,228554.31988781758,239808.75,251063.18011218242,9.38617136545887,0.47695351986599144
51,2017-03-17,241267,241267,241267,241267,1,0.8261941577165782,240204.25,53.247093319494184,229335.17464144266,240204.25,251073.32535855734,9.049860990017738,0.5488887032678123
52,2017-03-20,242750,243244,242750,243245,8,0.8198386020466951,240673.95,57.27531373366038,230136.8345602794,240673.95,251211.0654397206,8.756340634057484,0.6219997073538829
53,2017-03-21,243244,243244,243244,243245,26,0.0,241168.35,57.27531373366038,231135.026297956,241168.35,251201.673702044,8.320597376931094,0.603487640869044
54,2017-03-22,245222,245222,245222,245222,3,0.8127607967275793,241761.6,61.15494214278907,232256.7180880561,241761.6,251266.4819119439,7.863020357198082,0.6820327717933893
55,2017-03-23,239784,241267,239784,241267,3,-1.612824297983052,242157.1,51.148712673964106,233460.05655064332,242157.1,250854.1434493567,7.1829762161478525,0.44882743743991266
56,2017-03-24,240772,246211,240772,246211,122,2.049182026551497,242799.8,59.96682441034636,234939.47044965683,242799.8,250660.12955034315,6.474741371568806,0.7169883576860393
57,2017-03-27,246211,253627,246211,249672,59,1.405704862902145,243590.85,64.7621374435421,236330.61842586976,243590.85,250851.08157413025,5.96100516429927,0.9187986249411403
58,2017-03-28,253132,257087,252144,257088,74,2.9702970297029703,244678.55,72.39293544531677,236265.57819510263,244678.55,253091.52180489735,6.876754668439354,1.2375188154544998
59,2017-03-29,256593,260548,256593,258077,58,0.3846931789892955,245568.5,73.22563965076142,235586.47740936247,245568.5,255550.52259063753,8.129725588288014,1.1265513770592015
60,2017-03-30,255110,263020,255110,263021,57,1.9157073276580243,246606.75,76.9659503509836,234194.9675836829,246606.75,259018.5324163171,10.066052463135813,1.1612366157185083
61,2017-03-31,264998,264998,261043,264998,40,0.7516510088548063,247768.55,78.27302596315889,233221.84863542946,247768.55,262315.2513645705,11.7421693468122,1.0922115800755867
62,2017-04-03,264998,265492,261043,261538,17,-1.305670231473445,248856.25,70.71047553354668,233623.28908132113,248856.25,264089.2109186789,12.242377612520391,0.9162601764588469
63,2017-04-04,258076,259560,258076,258077,85,-1.3233258646927024,249474.25,64.04471592128269,233804.2509460754,249474.25,265144.2490539246,12.56241800821094,0.7744974639243974
64,2017-04-05,258076,262032,258076,262032,51,1.5324883658753008,250215.85,67.78229247131144,233667.31645439548,250215.85,266764.38354560453,13.22740629388948,0.8570150178998336
65,2017-04-06,263515,265987,263515,265987,13,1.5093576357086156,251155.2,71.02585775294513,233315.60322653007,251155.2,268994.79677346995,14.206034176055233,0.9156988576686056
66,2017-04-07,265987,269942,264009,269448,34,1.3011914116103418,252267.6,73.53665974290685,232848.5870755489,252267.6,271686.6129244511,15.395566394139493,0.9423602802789113
67,2017-04-10,269448,269448,264998,264998,25,-1.6515245984382885,253108.05,65.658319476886,233024.268996663,253108.05,273191.831003337,15.869729155858133,0.7960087544776664
68,2017-04-11,264998,265492,262032,262032,91,-1.119253730216832,253849.65,60.96974285745568,233598.60699204606,253849.65,274100.69300795393,15.955147472493215,0.7020229278261434
69,2017-04-12,259065,263020,259065,263021,7,0.3774348171215729,254986.8,61.94555556404177,235367.49578603765,254986.8,274606.10421396233,15.388486160038358,0.7047524191577182
70,2017-04-13,264998,271425,263020,269448,109,2.4435311248911686,256494.7,67.61239138605386,237301.7480842576,256494.7,275687.65191574243,14.965573881832585,0.8374493943627151
71,2017-04-14,260054,267964,260054,261538,20,-2.935631364864464,257508.25,56.46726785216722,239536.86512431497,257508.25,275479.63487568503,13.957909989823653,0.6121157336475549
72,2017-04-17,266976,267470,262526,262526,30,0.377765372527128,258472.3,57.41157933219711,241631.85441088324,258472.3,275312.7455891167,13.030754621765452,0.6203560790166907
73,2017-04-18,264998,264998,262526,262526,15,0.0,259436.35,57.4115793321971,244048.19215995944,259436.35,274824.50784004055,11.862761590687317,0.6003905091212616
74,2017-04-19,262526,262526,262526,262526,13,0.0,260301.55,57.41157933219711,246326.54532057315,260301.55,274276.55467942683,10.737550106349227,0.5795867354260966
75,2017-04-20,261537,263515,261537,263515,8,0.3767245910881208,261413.95,58.53608852602082,250461.62357179297,261413.95,272366.27642820706,8.379297606885206,0.5959179775079048
76,2017-04-21,266976,267964,264009,267965,15,1.6887084226704363,262501.65,63.239387794433014,253693.78973146697,262501.65,271309.5102685331,6.710708499190808,0.8101405922343211
77,2017-04-24,263020,264998,263020,264998,12,-1.1072341537141044,263267.95,58.476646189079965,256668.25996258136,263267.95,269867.6400374187,5.013667662485059,0.6310705495402817
78,2017-04-25,264009,264998,261537,261538,24,-1.305670231473445,263490.45,53.42367992348697,257464.00224116203,263490.45,269516.89775883796,4.57431968319001,0.3380098792745137
79,2017-04-26,262032,262032,262032,262032,2,0.188882686263564,263688.2,54.03438641665402,258145.0980308853,263688.2,269231.3019691147,4.204285189185328,0.3506071141007249
80,2017-04-27,262032,262032,261537,262032,14,0.0,263638.75,54.03438641665403,258055.2236277149,263638.75,269222.2763722851,4.235740286498168,0.35611691493252257
81,2017-04-28,262526,262526,257088,262032,18,0.0,263490.45,54.03438641665403,257901.65655328872,263490.45,269079.24344671133,4.242122207246076,0.36952013758369956
82,2017-05-02,258571,262032,258571,258571,60,-1.3208310435366672,263342.1,48.4728518924364,257407.088057299,263342.1,269277.1119427009,4.507453948837624,0.09805472625311319
83,2017-05-04,260548,262032,258571,262032,47,1.3385105058185178,263539.85,53.614382644891094,258074.78245146928,263539.85,269004.9175485307,4.147431630192322,0.3620465358744407
84,2017-05-08,262032,271425,260054,270931,68,3.3961500885388047,263984.8,63.6561753332889,257696.22793314702,263984.8,270273.372066853,4.764344058334407,1.0522875404905803
85,2017-05-10,271425,275875,271425,275875,178,1.8248188653199524,264479.2,67.82376603111668,256352.5756429866,264479.2,272605.82435701345,6.145378810139644,1.201139827520463
86,2017-05-11,277852,278347,273897,278347,101,0.8960579972813774,264924.15,69.69498098667695,254985.56448142626,264924.15,274862.7355185738,7.502966806592573,1.1752897570240068
87,2017-05-12,286752,286752,282796,285269,35,2.48682400025867,265937.7,74.21662214895866,252616.74503273118,265937.7,279258.6549672688,10.01810195942043,1.2255973782472551
