news_title,news_category,news_date
[특징주] 국제 유가 3년래 최고치...에쓰오일 4% 등 정유株 '들썩',증권국내증시,2021.09.28
"<유>S-Oil, 장중 신고가 돌파.. 111,000→114,000(▲3,000)",증권News봇,2021.09.28
"<유>S-Oil, 3.65% 오르며 체결강도 강세 지속(182%)",증권News봇,2021.09.28
"<유>S-Oil, 3.33% 오르며 체결강도 강세 지속(500%)",증권News봇,2021.09.27
"<유>S-Oil, 3.45% 오르며 체결강도 강세 지속(204%)",증권News봇,2021.09.23
"""수확의 계절""…무르익는 高배당주",증권국내증시,2021.09.23
"[SEN]유안타證""S-Oil, 9월부터 유가·정제마진·OSP 우호적""",증권종목·투자전략,2021.09.17
"<유>S-Oil, 3.47% 오르며 체결강도 강세 지속(388%)",증권News봇,2021.09.16
"[SEN]한국투자證 “에스오일, 정제마진 재상승…미래 신사업 투자 가속화 기대”",증권국내증시,2021.09.15
"<유>S-Oil, 4.15% 오르며 체결강도 강세 지속(500%)",증권News봇,2021.09.14
"""수확의 계절""…무르익는 高배당주",증권국내증시,2021.09.23
"[SEN]유안타證""S-Oil, 9월부터 유가·정제마진·OSP 우호적""",증권종목·투자전략,2021.09.17
"<유>S-Oil, 3.47% 오르며 체결강도 강세 지속(388%)",증권News봇,2021.09.16
"[SEN]한국투자證 “에스오일, 정제마진 재상승…미래 신사업 투자 가속화 기대”",증권국내증시,2021.09.15
"<유>S-Oil, 4.15% 오르며 체결강도 강세 지속(500%)",증권News봇,2021.09.14
"<유>S-Oil, 3.01% 오르며 체결강도 강세 지속(172%)",증권News봇,2021.09.13
올 상장사 중간배당 첫 4조 돌파,증권종목·투자전략,2021.09.12
"<유>S-Oil, 매도잔량 453% 급증",증권News봇,2021.09.08
"<유>S-Oil, 5.15% 오르며 체결강도 강세 지속(308%)",증권News봇,2021.09.08
"<유>S-Oil, 3.05% 오르며 체결강도 강세 지속(303%)",증권News봇,2021.09.08
[특징주]유가 급락에 S-Oil·SK이노베이션 동반 약세,증권국내증시,2021.07.20
"<유>S-Oil, 3.43% 오르며 체결강도 강세 지속(239%)",증권News봇,2021.07.12
"""상반기만 이익 1조 거뜬""...에쓰오일 하반기에도 ""YES""",증권국내증시,2021.07.09
[특징주] 국제유가 급등에 2분기 실적 기대감까지...에쓰오일 52주 신고가,증권국내증시,2021.07.06
"<유>S-Oil, 장중 신고가 돌파.. 109,500→110,000(▲500)",증권News봇,2021.07.06
"[SEN]유진투자證 “S-Oil, 유가 상승 및 중질유 하락 수혜 시작… 목표가↑”",증권국내증시,2021.07.06
"[SEN]하나금투""S-Oil, 실적 서프라이즈 전망…목표가 14만원 상향""",증권종목·투자전략,2021.07.05
[이번주 추천주] S-Oil·삼성SDI 등 실적개선 기대주 주목,증권종목·투자전략,2021.07.05
[특징주] 국제유가 3년 만에 최고치...S-Oil 등 정유株 '들썩',증권국내증시,2021.07.02
"<유>S-Oil, 5.45% 오르며 체결강도 강세 지속(454%)",증권News봇,2021.07.02
