날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,1567,1583,1513,1529,521086,0.32808398950131235
2020-08-04,1520,1586,1513,1584,440813,3.597122302158273
2020-08-05,1607,1611,1565,1572,268987,-0.7575757575757576
2020-08-06,1586,1638,1571,1630,407386,3.689567430025445
2020-08-07,1709,1830,1647,1679,700076,3.0061349693251533
2020-08-10,1678,1705,1654,1658,319403,-1.2507444907683145
2020-08-11,1696,1787,1666,1783,1077520,7.539203860072376
2020-08-12,1800,1977,1775,1835,2841578,2.9164329781267524
2020-08-13,1833,1833,1755,1808,457288,-1.4713896457765667
2020-08-14,1805,1986,1805,1832,986481,1.3274336283185841
2020-08-18,1714,1748,1645,1649,676225,-9.989082969432314
2020-08-19,1647,1709,1617,1652,398797,0.18192844147968465
2020-08-20,1650,1650,1550,1582,412448,-4.23728813559322
2020-08-21,1580,1638,1574,1612,208149,1.8963337547408345
2020-08-24,1565,1604,1553,1584,98228,-1.7369727047146404
2020-08-25,1607,1644,1595,1637,156642,3.345959595959596
2020-08-26,1638,1672,1617,1658,194116,1.2828344532681735
2020-08-27,1666,1696,1589,1597,272922,-3.67913148371532
2020-08-28,1595,1671,1595,1600,214284,0.18785222291797118
2020-08-31,1599,1641,1583,1606,214594,0.375
