,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,437.23,439.22,434.03,434.62,17941375,144014247932,77882897928197,2017-01-02,,,,,,,
1,435.9,438.36,434.08,436.76,37429723,271141973613,78268187416242,2017-01-03,,,,,,,
2,437.38,437.94,433.74,434.41,38049023,249054246036,77848631542824,2017-01-04,,,,,,,
3,436.08,439.62,434.69,439.05,49085255,306902097895,78678820218393,2017-01-05,,,,,,,
4,438.26,440.1,436.98,439.9,30328001,207264765995,78829452640410,2017-01-06,,,,,,,
5,439.77,439.77,434.87,435.69,41447631,248318603159,78075612729974,2017-01-09,,,,,,,
6,433.39,434.22,431.84,432.43,84638393,406048225994,77491694397398,2017-01-10,,,,,,,
7,433.29,437.72,432.08,434.76,63933361,406973780104,77908712514226,2017-01-11,,,,,,,
8,436.78,438.99,434.15,437.94,70401160,395802804827,78477851475649,2017-01-12,,,,,,,
9,437.96,440.65,437.05,440.56,108019262,473717399477,78945132069487,2017-01-13,,,,,,,
10,441.71,441.74,437.19,439.34,47256611,285161441104,78730533610143,2017-01-16,,,,,,,
11,439.01,439.92,435.65,436.4,44688919,286142191078,78211741310545,2017-01-17,,,,,,,
12,436.3,437.75,434.13,436.99,72452786,427144639153,78319649535890,2017-01-18,,,,,,,
13,442.02,442.53,437.48,437.74,36256919,349042745069,78447537839307,2017-01-19,,,,,,,
14,439.56,443.35,437.97,438.63,29421133,310438668707,78604096128544,2017-01-20,,56.42526045394623,,,,,
15,438.24,442.12,436.56,436.56,46827166,258930996560,78235299454318,2017-01-23,,50.44212582416576,,,,,
16,437.02,439.1,434.73,438.66,25309749,198004196403,78611804431034,2017-01-24,,55.58725679344409,,,,,
17,439.73,440.68,435.32,435.94,31315125,231010916509,78125010739945,2017-01-25,,48.555603987879344,,,,,
18,438.94,442.26,435.81,440.96,24225162,299830421696,79023439081987,2017-01-26,,58.891218007594546,,,,,
19,439.15,443.3,438.76,441.08,25285244,250049568710,79046099531124,2017-01-31,437.421,59.10273956672507,432.77095526903236,437.421,442.0710447309676,2.1261186504386558,0.893437075522345
20,443.91,445.11,441.62,444.57,51509381,323593345762,79672812868524,2017-02-01,437.91849999999994,64.77886789125517,432.50690032892305,437.91849999999994,443.3300996710768,2.471509959536711,1.1145595022068988
21,443.39,447.66,442.45,442.89,78981320,431873575618,79370040486203,2017-02-02,438.225,60.43090690781887,432.42979681115503,438.225,444.020203188845,2.6448528444725854,0.9024880446797342
22,444.61,445.35,440.5,443.61,94158604,449175789006,79502422342396,2017-02-03,438.68499999999995,61.61986535446694,432.71618269671455,438.68499999999995,444.65381730328534,2.721231545772202,0.9125607930141555
23,446.07,447.15,443.78,445.7,44137552,287334872009,79874013302270,2017-02-06,439.01750000000004,64.91539792527341,432.3092994216035,439.01750000000004,445.7257005783966,3.056006003585981,0.9980843910303336
24,446.22,447.89,444.47,447.85,38210862,269732950846,80256739390520,2017-02-07,439.41499999999996,67.96293305270208,431.68099844840975,439.41499999999996,447.1490015515902,3.520135430784207,1.0453192596183094
25,447.49,447.59,443.34,446.27,28939960,233374681850,79971341843973,2017-02-08,439.94399999999996,63.59139910167023,431.86201410543174,439.94399999999996,448.0259858945682,3.674097564493763,0.8913642069241688
26,445.66,447.61,443.59,445.29,26459854,238557210198,79796529879192,2017-02-09,440.587,60.97174449057849,432.96541197649725,440.587,448.2085880235027,3.459742581375637,0.8085315019322326
27,450.18,454.3,448.88,452.63,52770838,409751316368,81110083175676,2017-02-10,441.48049999999995,70.70560058802549,432.69920060867975,441.48049999999995,450.26179939132015,3.978114272915884,1.1348434043269648
28,451.92,453.23,449.56,452.98,39791639,337562487642,81178873978118,2017-02-13,442.23249999999996,71.07604253989058,432.29319041633164,442.23249999999996,452.1718095836683,4.49506066771136,1.0406562653838507
29,452.78,455.2,449.48,454.64,98930711,395009190655,81485141530539,2017-02-14,442.93649999999997,72.8308760816831,431.6654232546308,442.93649999999997,454.2075767453691,5.089251730380837,1.0191828724264755
30,453.6,458.93,453.02,457.27,58726337,412989292377,81953101518424,2017-02-15,443.8330000000001,75.37950888358417,431.0923091239133,443.8330000000001,456.57369087608686,5.741209363020222,1.027326191753857
31,458.14,461.03,455.82,457.79,72123487,375679938643,82042275464661,2017-02-16,444.9025,75.86164708654559,431.27680533880925,444.9025,458.5281946611907,6.125249761999863,0.9729116687425401
32,452.92,454.39,449.14,450.58,72129937,1115083008044,80762515725510,2017-02-17,445.582,58.69784204810493,432.25016051701783,445.582,458.91383948298216,5.9840116894228945,0.6874460012206058
33,449.8,450.25,447.29,448.36,47945761,332949824551,80353665064205,2017-02-20,446.113,54.60148193963816,433.23456205124234,446.113,458.99143794875766,5.773621458580075,0.5872388409580672
34,449.34,454.64,448.78,453.74,31723386,368939130411,81325991179519,2017-02-21,446.86850000000004,61.596117749459935,434.06200902862145,446.86850000000004,459.67499097137863,5.731659748395151,0.768281921072571
35,455.33,455.39,450.89,451.32,55387941,411916973761,80894681931932,2017-02-22,447.6065,57.3181879237096,435.5841137559966,447.6065,459.62888624400335,5.371855075385801,0.6544410537405693
36,453.03,458.46,451.85,457.18,35767944,525596865995,81943634915077,2017-02-23,448.53249999999997,63.86302760863806,436.5562620681617,448.53249999999997,460.50873793183825,5.340187358480505,0.861027396466926
37,456.9,459.44,455.89,458.58,31386371,597795841838,82191865835863,2017-02-24,449.66450000000003,65.2345992793501,438.4048011141505,449.66450000000003,460.9241988858496,5.008044391251503,0.8959031271788431
38,460.41,461.42,455.98,457.1,55150845,409506456494,81927267275329,2017-02-27,450.4715,62.53256205182741,439.51342119940716,450.4715,461.4295788005928,4.865159638553307,0.8024480896980514
39,457.99,457.99,450.84,452.19,50595642,381706499040,81043031347775,2017-02-28,451.02699999999993,54.47158310764951,440.93761131683374,451.02699999999993,461.1163886831661,4.473962172183126,0.5576348100227566
40,453.38,454.05,443.94,443.97,42406333,403437885527,79574763576572,2017-03-02,450.997,44.19920434625642,440.82774024326244,450.997,461.1662597567376,4.509679557397311,0.15449795913885003
41,441.49,441.61,437.68,439.68,38763527,472571995771,78823699992587,2017-03-03,450.83650000000006,39.96342007780719,440.0763414974499,450.83650000000006,461.5966585025502,4.773419411494036,-0.01841708453253561
42,437.54,439.05,433.08,437.1,41338648,388569131295,78418939801035,2017-03-06,450.5110000000001,37.62793617914663,438.56733908719775,450.5110000000001,462.4546609128024,5.302272713786046,-0.061427526196130455
43,438.31,442.78,437.39,441.45,28519675,271506370673,79198243709246,2017-03-07,450.2985,43.61148851730299,437.87829021916286,450.2985,462.7187097808371,5.5164340013733675,0.1437862098894593
44,439.07,441.35,436.98,439.12,32503909,286587697700,78780316990639,2017-03-08,449.86199999999997,41.32467987435914,436.5468873831273,449.86199999999997,463.17711261687265,5.919643186965195,0.0966237646992229
45,439.81,441.05,438.04,438.46,40134006,385030310927,78661946929207,2017-03-09,449.4715,40.67407207274767,435.3257270978217,449.4715,463.6172729021783,6.294402604916349,0.1107847879310871
46,439.53,443.78,437.64,439.52,81831488,609125436805,78852502130638,2017-03-10,449.183,42.24672539092643,434.48335905200395,449.183,463.88264094799604,6.545056668661123,0.17131850246596203
47,440.61,443.83,439.57,439.88,66808739,414930004999,78916937673020,2017-03-13,448.5455,42.80129487963077,433.3999851853758,448.5455,463.6910148146242,6.7531676561794605,0.21392520802156006
48,441.8,450.79,438.24,450.45,63777602,630796673408,80813775857983,2017-03-14,448.41900000000004,56.12332090282604,433.38187673788633,448.41900000000004,463.45612326211375,6.70672886836361,0.5675328639859291
49,450.53,452.92,445.29,446.42,87083254,758071285148,80089060627157,2017-03-15,448.008,51.2246545482467,433.2263078099968,448.008,462.78969219000317,6.598851891039082,0.4462849050166961
50,449.52,450.5,444.01,447.58,49790298,417433023557,80293995898296,2017-03-16,447.52349999999996,52.50958059095572,433.3658458510952,447.52349999999996,461.68115414890474,6.327110933349772,0.5019953870678638
51,448.33,454.86,447.61,454.76,51917677,352966741602,81812790690291,2017-03-17,447.372,59.60331110039834,433.5973659213756,447.372,461.1466340786244,6.158022441558429,0.7681740929679122
52,455.89,455.89,450.11,451.88,37722500,339969224543,81296673648202,2017-03-20,447.437,55.99057424831351,433.5903468303709,447.437,461.28365316962913,6.189319689533552,0.6604358809876577
53,451.65,454.43,449.37,452.5,27987987,357520606756,81407795759491,2017-03-21,447.64399999999995,56.600441258811976,433.62562577186634,447.64399999999995,461.66237422813356,6.263179771485203,0.6732012543314223
54,451.79,453.19,449.4,452.29,27668316,308735801421,81368301666652,2017-03-22,447.5715,56.31577773916122,433.66543617877437,447.5715,461.47756382122566,6.214007737858931,0.6696562039647007
55,455.2,459.27,454.88,458.83,32374696,362663266920,82547682980802,2017-03-23,447.947,62.6207815248594,433.2720170698566,447.947,462.6219829301434,6.552106802877757,0.8708011127442458
56,450.91,453.02,448.76,452.35,28120985,543050244229,81379153977912,2017-03-24,447.70550000000003,54.26374254177414,433.4946077338543,447.70550000000003,461.91639226614575,6.348321504268194,0.6634133843609693
57,450.03,455.25,448.52,453.27,40293518,417673725580,81543161303250,2017-03-27,447.43999999999994,55.17831811592869,433.86762806286237,447.43999999999994,461.0123719371375,6.066677962246369,0.7147745444570242
58,455.17,455.69,451.94,454.43,46886821,433983754652,81751398865081,2017-03-28,447.30649999999997,56.36317783532858,434.06841513095645,447.30649999999997,460.5445848690435,5.919021909604944,0.7690532682963047
59,455.18,456.96,451.65,456.96,28475305,298805238078,82207163274392,2017-03-29,447.5450000000001,58.91421945394377,433.80135928874745,447.5450000000001,461.2886407112527,6.141791646092626,0.8425220506634521
60,456.3,456.93,453.0,454.71,31361194,227521892315,81803072377592,2017-03-30,448.082,55.79050449682444,434.1018174546968,448.082,462.0621825453032,6.240010777180602,0.7370498374581933
61,454.86,456.94,452.87,456.94,42156407,326452507966,82201449177258,2017-03-31,448.945,58.158420888038954,435.0151564976486,448.945,462.8748435023514,6.205590218111968,0.7869737911502893
62,456.78,460.29,455.22,460.08,36276233,316981559745,83081536219530,2017-04-03,450.09399999999994,61.30149392468567,436.4742872276981,450.09399999999994,463.7137127723018,6.051941493244458,0.8666009763549634
63,460.1,462.48,457.75,461.77,40637308,346874091823,83385850802228,2017-04-04,451.11,62.91612481531336,437.192758894091,451.11,465.027241105909,6.170220614000576,0.8829782037574219
64,462.63,463.96,458.38,460.51,32957571,293813353013,83157873586402,2017-04-05,452.1795,60.87674096620721,438.8365520873383,452.1795,465.52244791266173,5.901615580830937,0.8121686472332996
