rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 36 기 3분기말,191055259812,제 35 기말,176587651212,1,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 36 기 3분기말,42743234369,제 35 기말,38171790919,2,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,단기금융자산,-,제 36 기 3분기말,24437915793,제 35 기말,18363957691,3,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 36 기 3분기말,64382528496,제 35 기말,71941484047,4,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 36 기 3분기말,267441877,제 35 기말,16076756,5,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 36 기 3분기말,56164758054,제 35 기말,45987224486,6,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 36 기 3분기말,3059381223,제 35 기말,2107117313,7,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 36 기 3분기말,112242119458,제 35 기말,114509681486,8,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,장기금융자산,-,제 36 기 3분기말,63684949,제 35 기말,1188868887,9,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 36 기 3분기말,3730644727,제 35 기말,4571181467,10,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,종속기업 및 관계기업투자,-,제 36 기 3분기말,5563314081,제 35 기말,5379431910,11,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 36 기 3분기말,68959897802,제 35 기말,87554660017,12,KRW,,,,,연결,,
20211112000706,11014,2021,00122551,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 36 기 3분기말,10968079034,제 35 기말,10519476106,13,KRW,,,,,연결,,
