날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,7382,7576,7358,7576,39620,2.9627616200054363
2020-11-03,7575,7744,7503,7600,57330,0.31678986272439286
2020-11-04,7816,7816,7526,7527,45330,-0.9605263157894737
2020-11-05,7599,7793,7599,7624,60474,1.2886940348080245
2020-11-06,7744,7744,7454,7503,69834,-1.587093389296957
2020-11-09,7575,7768,7527,7624,55366,1.6126882580301212
2020-11-10,7623,7768,7623,7769,54332,1.9018887722980062
2020-11-11,7914,7914,7648,7866,39178,1.248551937186253
2020-11-12,7865,8131,7817,8011,74302,1.8433765573353675
2020-11-13,8035,8035,7745,7939,45114,-0.8987641992260641
2020-11-16,7866,7987,7866,7987,45584,0.6046101524121426
2020-11-17,7987,8277,7890,8108,84876,1.5149618129460374
2020-11-18,8204,8349,7938,8132,51234,0.2960039467192896
2020-11-19,8204,8204,8035,8060,35562,-0.8853910477127398
2020-11-20,8059,8107,7938,8060,36246,0.0
2020-11-23,8058,8058,7841,7890,32670,-2.109181141439206
2020-11-24,7987,8180,7914,8084,61660,2.458808618504436
2020-11-25,8132,8568,8084,8278,196558,2.3998020781791194
2020-11-26,8326,8954,8229,8907,353002,7.598453732785697
2020-11-27,11254,11520,9729,9851,3082976,10.598405748287863
2020-11-30,9899,10166,9294,9561,624520,-2.9438635671505433
