Date,MOM
2021-10-01,0.07675006737007917
2021-10-01,0.2810846805519589
2021-10-01,0.07675006737007917
2021-10-01,0.2810846805519589
2021-10-05,0.25610340463699033
2021-10-05,0.05881134488812023
2021-10-05,0.25610340463699033
2021-10-05,0.05881134488812023
2021-10-06,0.02798894088055448
2021-10-06,0.28238417662826
2021-10-06,0.02798894088055448
2021-10-06,0.28238417662826
2021-10-07,0.05831484792442598
2021-10-07,0.3020749294070191
2021-10-07,0.05831484792442598
2021-10-07,0.3020749294070191
2021-10-08,0.285593506932702
2021-10-08,0.08775434506146662
2021-10-08,0.285593506932702
2021-10-08,0.08775434506146662
2021-10-12,0.2627698107628622
2021-10-12,0.043492204083502406
2021-10-12,0.2627698107628622
2021-10-12,0.043492204083502406
2021-10-13,0.2730325301351664
2021-10-13,0.05728876696798224
2021-10-13,0.2730325301351664
2021-10-13,0.05728876696798224
2021-10-14,0.28514972624109136
2021-10-14,0.05835974064576588
2021-10-14,0.28514972624109136
2021-10-14,0.05835974064576588
2021-10-15,0.2999160945375705
2021-10-15,0.044964453809645644
2021-10-15,0.2999160945375705
2021-10-15,0.044964453809645644
2021-10-18,0.2899756505767128
2021-10-18,0.06795922246566022
2021-10-18,0.2899756505767128
2021-10-18,0.06795922246566022
2021-10-19,0.09629787277168012
2021-10-19,0.29124863474404816
2021-10-19,0.09629787277168012
2021-10-19,0.29124863474404816
2021-10-20,0.08519990998424709
2021-10-20,0.31115072052203874
2021-10-20,0.08519990998424709
2021-10-20,0.31115072052203874
2021-10-21,0.3302703065262593
2021-10-21,0.10121042642545652
2021-10-21,0.3302703065262593
2021-10-21,0.10121042642545652
2021-10-22,0.08236575829030235
2021-10-22,0.3343329715011132
2021-10-22,0.08236575829030235
2021-10-22,0.3343329715011132
2021-10-25,0.3446325939735906
2021-10-25,0.10250453022342354
2021-10-25,0.3446325939735906
2021-10-25,0.10250453022342354
2021-10-26,0.10973115211143836
2021-10-26,0.3455094367352938
2021-10-26,0.10973115211143836
2021-10-26,0.3455094367352938
2021-10-27,0.09950809282861717
2021-10-27,0.3352839132134482
2021-10-27,0.09950809282861717
2021-10-27,0.3352839132134482
2021-10-28,0.09266310858273075
2021-10-28,0.28264798104310795
2021-10-28,0.09266310858273075
2021-10-28,0.28264798104310795
2021-10-29,0.2484459677183115
2021-10-29,0.09306023626692106
2021-10-29,0.2484459677183115
2021-10-29,0.09306023626692106
2021-11-01,0.09708702973550176
2021-11-01,0.23184186861583145
2021-11-01,0.09708702973550176
2021-11-01,0.23184186861583145
2021-11-02,0.12385973503654601
2021-11-02,0.28105607582082826
2021-11-02,0.12385973503654601
2021-11-02,0.28105607582082826
2021-11-03,0.10236248966087658
