날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,4695,4695,4620,4665,31596,0.6472491909385114
2020-11-03,4680,4740,4660,4700,38895,0.7502679528403001
2020-11-04,4710,4735,4670,4700,42998,0.0
2020-11-05,4700,4725,4655,4720,42402,0.425531914893617
2020-11-06,4700,4765,4680,4710,47060,-0.211864406779661
2020-11-09,4710,4770,4700,4760,77943,1.0615711252653928
2020-11-10,4800,4910,4765,4905,222987,3.046218487394958
2020-11-11,4900,4950,4810,4950,172444,0.9174311926605505
2020-11-12,4950,4960,4860,4900,89928,-1.0101010101010102
2020-11-13,4900,4900,4850,4875,43406,-0.5102040816326531
2020-11-16,4920,5070,4900,5050,225655,3.5897435897435894
2020-11-17,5090,5090,4975,4975,113338,-1.4851485148514851
2020-11-18,4975,5220,4975,5170,261347,3.919597989949749
2020-11-19,5260,5460,5220,5460,340930,5.609284332688588
2020-11-20,5510,5720,5450,5500,251939,0.7326007326007326
2020-11-23,5600,5750,5450,5720,246969,4.0
2020-11-24,7360,7400,6400,6480,5276450,13.286713286713287
2020-11-25,6590,6760,6480,6530,1109860,0.7716049382716049
2020-11-26,6530,6530,6210,6360,434823,-2.6033690658499236
2020-11-27,6260,6330,6240,6240,297322,-1.8867924528301887
2020-11-30,6250,6540,6250,6390,242289,2.403846153846154
