,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,4149.07,4150.62,4084.32,4087.82,20725267,136345221709,29701674240626,,,,,,,
1,2017-01-03,4091.22,4091.22,4047.26,4050.42,13160956,117675044983,29434070477411,,,,,,,
2,2017-01-04,4056.21,4056.21,4021.92,4040.13,10686456,105397997343,29360199015606,,,,,,,
3,2017-01-05,4044.0,4100.74,4040.88,4096.74,13254078,122148585334,29768537084861,,,,,,,
4,2017-01-06,4099.73,4109.84,4090.84,4101.39,8034001,67681390800,29807805243761,,,,,,,
5,2017-01-09,4104.04,4104.5,4047.46,4061.24,8987487,92047748146,29517754255798,,,,,,,
6,2017-01-10,4040.97,4045.29,4013.68,4027.55,7425334,85531329060,29273146527679,,,,,,,
7,2017-01-11,4028.39,4031.51,4001.84,4008.7,6558821,98852119619,29135452180330,,,,,,,
8,2017-01-12,4018.06,4046.28,4018.06,4046.28,6058866,73656699046,29409135043348,,,,,,,
9,2017-01-13,4042.11,4093.72,4038.96,4087.92,22908538,204431193799,29705839687684,,,,,,,
10,2017-01-16,4099.39,4099.39,4060.36,4080.73,11266682,121300869372,29650565247886,,,,,,,
11,2017-01-17,4091.47,4094.69,4048.53,4056.17,8771677,108660217785,29473506918413,,,,,,,
12,2017-01-18,4062.2,4087.74,4054.8,4087.06,8610833,93325616472,29694549878575,,,,,,,
13,2017-01-19,4083.6,4100.67,4073.35,4078.18,6762812,82565591193,29629363472023,,,,,,,
14,2017-01-20,4118.11,4213.88,4106.07,4164.39,7391355,153472499425,30245810074093,,65.37248757032046,,,,,
15,2017-01-23,4180.73,4202.92,4161.46,4161.52,4729794,81406496675,30223214711807,,64.69502601463871,,,,,
16,2017-01-24,4163.05,4164.92,4138.22,4156.8,6406868,79478232700,30185179413945,,63.52900472312387,,,,,
17,2017-01-25,4154.93,4171.52,4083.41,4089.2,3999206,107698931468,29695024600312,,49.71019999409647,,,,,
18,2017-01-26,4114.1,4119.84,4073.91,4104.14,3696598,82782278652,29801443049760,,52.18560182132402,,,,,
19,2017-01-31,4111.22,4169.8,4109.04,4156.8,4021519,83579661511,30179240450291,4087.1590000000006,59.71301136551931,3999.4350299803987,4087.1590000000006,4174.882970019602,4.292662459160588,0.8969325600770164
20,2017-02-01,4185.26,4208.84,4164.57,4190.82,4726053,99700844278,30428456588198,4092.3089999999997,63.68997431929075,3993.6254749514897,4092.3089999999997,4190.99252504851,4.8228775025791215,0.9991258670156656
21,2017-02-02,4184.37,4242.73,4184.37,4235.8,8582274,145611547270,30779083943509,4101.5779999999995,68.16469182466243,3986.8532144303595,4101.5779999999995,4216.30278556964,5.5941779271119705,1.0849738543138305
22,2017-02-03,4257.55,4264.37,4218.51,4237.2,8066159,146963085180,30789266109935,4111.431500000001,68.29565557769354,3986.1442116942835,4111.431500000001,4236.718788305718,6.09458230330322,1.001920433033509
23,2017-02-06,4267.64,4373.6,4256.75,4367.58,5338836,177996946055,31727434019971,4124.9735,77.5557403503185,3957.514238294355,4124.9735,4292.432761705645,8.119289091464228,1.224374685308378
24,2017-02-07,4365.24,4396.49,4337.66,4338.49,15650083,169291153679,31515910466843,4136.8285000000005,72.46980641760506,3945.8126286934526,4136.8285000000005,4327.844371306548,9.234894378945016,1.0278658224068913
25,2017-02-08,4339.03,4339.68,4266.98,4305.07,13163307,112289039324,31265891944295,4149.0199999999995,67.03127485594729,3947.995502487882,4149.0199999999995,4350.044497512117,9.690215882888863,0.888136774202342
26,2017-02-09,4296.57,4300.16,4253.39,4272.88,10660952,116012778179,31033984519789,4161.2865,62.19015943933299,3961.470964440326,4161.2865,4361.102035559674,9.603546189846524,0.7792413004510186
27,2017-02-10,4309.76,4346.36,4301.75,4345.72,8618493,140208268334,31563770697106,4178.1375,67.84865242363952,3975.8084644292267,4178.1375,4380.466535570773,9.6851305430122,0.9141335906812578
28,2017-02-13,4372.2,4374.67,4338.25,4365.54,6702951,101860826826,31708913077144,4194.1005,69.19939794977745,3985.619257440869,4194.1005,4402.58174255913,9.941642674472423,0.9111628890339513
