news_title,news_category,news_date
"""로봇이 같이 일한다""…KT, 5G 스마트팩토리 구축",산업기업,2020.06.30
"KT, VR기기 대중화 나섰다",산업기업,2020.06.29
"""AI로 보안지킨다""...KT, 안랩과 네트워크 보안 상품 출시",산업IT,2020.06.29
"장윤정 공연부터 덕수궁 구경까지...비대면 시대, 현실 파고드는 AR",산업기업,2020.06.28
"""실감미디어로 치매예방""...KT-삼성병원 맞손",산업기업,2020.06.28
"""양자암호, 중소기업과 상생""...KT, 핵심 기술 이전",산업기업,2020.06.28
[토요워치] 군사작전까지 척척…'AI 에브리웨어' 시대,산업기업,2020.06.27
"""BTS잇는 아이돌 탄생?""...KT 시즌, '아이랜드' 비하인드영상 독점 제공",산업기업,2020.06.26
"""택배 비대면으로 보내세요""...KT, 반값보관함 운영",산업기업,2020.06.26
"""ICT로 인천 중소기업과 상생""...KT, 인하대 등과 맞손",산업기업,2020.06.25
"""5G 단독모드 상용화 가까워졌다""...KT, 파주 테스트베드 구축",산업기업,2020.06.25
"한국투자증권, KT·LGT+ 등 함께하는 '인공지능(AI) 원팀' 합류",증권국내증시,2020.06.23
"KT·한국자동차연구원, 자율주행차 손잡았다",산업IT,2020.06.23
AI 생태계 넓히는 KT...‘AI원팀’에 한투증권 합류,산업IT,2020.06.23
"""초고속인터넷 1000만 시대 연다""...KT, '기가와이' 출시",산업IT,2020.06.22
"<유>KT, 3.38% 오르며 체결강도 강세 지속(224%)",증권News봇,2020.06.22
"""와이파이 2대로 늘어난다""…KT, 신규 인터넷서비스 출시",산업기업,2020.06.22
"현대HCN 매각 변수 떠오른 '현금자산 3,500억'",산업IT,2020.06.21
"구현모 KT대표 ""코로나 이후 ICT가 핵심 ...산업 디지털전환 이끌것""",산업IT,2020.06.21
“취준 데이터 걱정 없이 하자”...KT·에듀윌 ‘찐합격팩’ 출시,산업IT,2020.06.21
"KT ""영상통화 앱으로 언택트 응원전 펼쳐요""",산업IT,2020.06.21
쇼핑몰에 AI 입히니…에너지 10% 절약됐다,산업IT,2020.06.18
"KT ""10대 5명 모이면 데이터 1GB씩 지원""",산업IT,2020.06.17
"[기업공시 6월 16일]녹십자엠에스, 208억원 규모 코로나19 진단키트 공급계약 체결 등",증권종목·투자전략,2020.06.17
KT 구현모의 첫 투자는 ‘지능형 로봇’,산업IT,2020.06.16
장 중 기업공시[6월 16일],증권종목·투자전략,2020.06.16
"<유>KT, 3.08% 오르며 체결강도 강세 지속(137%)",증권News봇,2020.06.16
"[단독/시그널] KT, 현대重 로봇계열사 지분투자…500억 규모 신주 인수",증권종목·투자전략,2020.06.15
“응원전도 비대면으로”...KT 온라인 대학 축제,산업IT,2020.06.14
"막내리는 '011'…SKT, 2G 서비스 끝낸다",산업IT,2020.06.12
“가족끼리 통신결합하면 혜택이”...KT ‘홈코노미’ 캠페인,산업IT,2020.06.12
"""K알렉사 누구?""…코로나 바람타고 AI스피커 ‘쑥쑥’",산업기업,2020.06.11
"""기술유출 OUT""...KT ‘영업비밀 보호협약’ 1호 기업 선정",산업IT,2020.06.10
"[마켓브리핑] 돈줄 마른 아시아나항공, 이틀새 80억원 순상환",증권IB&Deal,2020.06.10
"5G 가입자 연내 1,000만?..코로나도 뚫을까",산업기업,2020.06.09
판 커지는 유료방송 ‘왕좌의 게임’...누가 웃을까,산업IT,2020.06.09
KT 수요예측에 1.45兆 뭉칫돈…'AAA급' 인기 실감,산업기업,2020.06.09
스카이라이프서 美 명품 다큐 채널 ‘스미소니언’ 본다,산업IT,2020.06.09
"SKT 5G 가입자 300만 돌파?…KT 200만, LGU+ 170만 유력",산업기업,2020.06.09
사진 찍으면 음식·칼로리 한눈에...KT 당뇨병 환자 위한 AI솔루션,산업IT,2020.06.09
