날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,192,196,192,194,1010545,1.0416666666666665
2024-01-03,193,202,193,196,1951377,1.0309278350515463
2024-01-04,196,196,194,195,1273939,-0.5102040816326531
2024-01-05,194,195,191,192,1506789,-1.5384615384615385
2024-01-08,192,195,191,192,768980,0.0
2024-01-09,192,193,189,191,1256645,-0.5208333333333333
2024-01-10,191,192,190,190,670083,-0.5235602094240838
2024-01-11,190,193,189,192,1296742,1.0526315789473684
2024-01-12,192,192,190,191,1010249,-0.5208333333333333
2024-01-15,190,191,188,189,1089386,-1.0471204188481675
2024-01-16,188,190,187,187,1474306,-1.0582010582010581
2024-01-17,188,188,183,186,2039620,-0.53475935828877
2024-01-18,185,188,185,186,984707,0.0
2024-01-19,187,189,186,189,1378691,1.6129032258064515
2024-01-22,189,190,186,187,826133,-1.0582010582010581
2024-01-23,186,187,184,185,873470,-1.06951871657754
2024-01-24,185,186,183,184,943923,-0.5405405405405406
2024-01-25,184,185,182,183,1257265,-0.5434782608695652
2024-01-26,182,185,182,184,1169034,0.546448087431694
2024-01-29,184,185,182,184,1306749,0.0
2024-01-30,184,185,183,185,778878,0.5434782608695652
2024-01-31,185,185,182,183,821438,-1.0810810810810811
