날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,79700,80400,79200,80300,2546,-0.49566294919454773
2024-11-04,80000,84000,79900,83600,10255,4.10958904109589
2024-11-05,83100,83100,80900,81500,5354,-2.511961722488038
2024-11-06,81500,81800,80300,80900,3880,-0.7361963190184049
2024-11-07,80500,81900,79700,81800,3906,1.1124845488257107
2024-11-08,81800,82000,80200,81700,4062,-0.12224938875305623
2024-11-11,81500,81500,76500,76600,25151,-6.24235006119951
2024-11-12,77000,77000,74500,74600,16110,-2.610966057441253
2024-11-13,74600,75700,73000,74500,13093,-0.13404825737265416
2024-11-14,74500,75000,72600,72600,10208,-2.5503355704697985
2024-11-15,73900,74000,69900,71300,27765,-1.790633608815427
2024-11-18,72400,75500,72100,75400,10905,5.750350631136045
2024-11-19,75400,77200,75400,76000,6589,0.7957559681697612
2024-11-20,76200,77000,75700,76900,6658,1.1842105263157896
2024-11-21,77400,77400,76000,76800,4322,-0.13003901170351106
2024-11-22,76600,76900,75500,75700,4960,-1.4322916666666665
2024-11-25,76500,77400,75700,77300,3439,2.1136063408190227
2024-11-26,77200,77400,76000,77000,4516,-0.38809831824062097
2024-11-27,77000,77300,76500,77200,2241,0.2597402597402597
2024-11-28,77600,78700,76200,78500,3988,1.6839378238341969
2024-11-29,78500,78500,75400,77300,7405,-1.5286624203821657
