news_title,news_category,news_date
"<유>에넥스, 전일 대비 7.26% 상승.. 일일회전율은 0.62% 기록",증권News봇,2022.06.24
"<유>에넥스, 매수잔량 866% 급증",증권News봇,2022.06.23
"<유>에넥스, 장중 신저가 기록.. 1,380→1,375(▼5)",증권News봇,2022.06.22
"<유>에넥스, 장중 신저가 기록.. 1,400→1,395(▼5)",증권News봇,2022.06.20
"<유>에넥스, 장중 신저가 기록.. 1,540→1,530(▼10)",증권News봇,2022.06.15
"<유>에넥스, 장중 신저가 기록.. 1,590→1,550(▼40)",증권News봇,2022.06.14
"<유>에넥스, 매도잔량 559% 급증",증권News봇,2022.05.03
"<유>에넥스, 매도잔량 307% 급증",증권News봇,2022.05.02
"<유>에넥스, 매도잔량 390% 급증",증권News봇,2022.04.21
"<유>에넥스, 전일 대비 8.49% 상승.. 일일회전율은 4.10% 기록",증권News봇,2022.04.15
"<유>에넥스, 전일 대비 7.17% 상승.. 일일회전율은 18.07% 기록",증권News봇,2022.04.04
"<유>에넥스, 매수잔량 1135% 급증",증권News봇,2022.04.01
