Date,MOM
2019-01-02,-0.223364267581163
2019-01-02,-0.2390388687755134
2019-01-02,-0.223364267581163
2019-01-02,-0.2390388687755134
2019-01-03,-0.2414684279504804
2019-01-03,-0.23816274427360917
2019-01-03,-0.2414684279504804
2019-01-03,-0.23816274427360917
2019-01-04,-0.21961791078157933
2019-01-04,-0.24172548182057907
2019-01-04,-0.21961791078157933
2019-01-04,-0.24172548182057907
2019-01-07,-0.2383196208195938
2019-01-07,-0.2301034011990265
2019-01-07,-0.2383196208195938
2019-01-07,-0.2301034011990265
2019-01-08,-0.23513675141930201
2019-01-08,-0.23703962313599825
2019-01-08,-0.23513675141930201
2019-01-08,-0.23703962313599825
2019-01-09,-0.2430284415942603
2019-01-09,-0.2565390467827987
2019-01-09,-0.2430284415942603
2019-01-09,-0.2565390467827987
2019-01-10,-0.23327911136303559
2019-01-10,-0.2543415098744798
2019-01-10,-0.23327911136303559
2019-01-10,-0.2543415098744798
2019-01-11,-0.23261302865142408
2019-01-11,-0.23447792346397145
2019-01-11,-0.23261302865142408
2019-01-11,-0.23447792346397145
2019-01-14,-0.23568765392684488
2019-01-14,-0.2298669163570668
2019-01-14,-0.23568765392684488
2019-01-14,-0.2298669163570668
2019-01-15,-0.21923797297362035
2019-01-15,-0.2152979045865694
2019-01-15,-0.21923797297362035
2019-01-15,-0.2152979045865694
2019-01-16,-0.2104031568759993
2019-01-16,-0.20361229302439143
2019-01-16,-0.2104031568759993
2019-01-16,-0.20361229302439143
2019-01-17,-0.19690750321437356
2019-01-17,-0.18973645510892767
2019-01-17,-0.19690750321437356
2019-01-17,-0.18973645510892767
2019-01-18,-0.19920185701075277
2019-01-18,-0.1798789507878904
2019-01-18,-0.19920185701075277
2019-01-18,-0.1798789507878904
2019-01-21,-0.19027627288995663
2019-01-21,-0.21522784509384663
2019-01-21,-0.19027627288995663
2019-01-21,-0.21522784509384663
2019-01-22,-0.2125257909337699
2019-01-22,-0.18700233775461517
2019-01-22,-0.2125257909337699
2019-01-22,-0.18700233775461517
2019-01-23,-0.18774656741491447
2019-01-23,-0.20951187893203937
2019-01-23,-0.18774656741491447
2019-01-23,-0.20951187893203937
2019-01-24,-0.16404839083405853
2019-01-24,-0.2081293546202838
2019-01-24,-0.16404839083405853
2019-01-24,-0.2081293546202838
2019-01-25,-0.15988643109519762
2019-01-25,-0.22323637930901097
2019-01-25,-0.15988643109519762
2019-01-25,-0.22323637930901097
2019-01-28,-0.15515089388305014
2019-01-28,-0.22383320870679546
2019-01-28,-0.15515089388305014
2019-01-28,-0.22383320870679546
2019-01-29,-0.22405863904482037
2019-01-29,-0.16013341863819142
2019-01-29,-0.22405863904482037
2019-01-29,-0.16013341863819142
2019-01-30,-0.15099192939212025
2019-01-30,-0.2202785058663681
2019-01-30,-0.15099192939212025
2019-01-30,-0.2202785058663681
2019-01-31,-0.16608672922238688
2019-01-31,-0.24323393124908388
2019-01-31,-0.16608672922238688
2019-01-31,-0.24323393124908388
2019-02-01,-0.15637040613788056
2019-02-01,-0.22580772578252795
2019-02-01,-0.15637040613788056
2019-02-01,-0.22580772578252795
2019-02-07,-0.16448668333075722
2019-02-07,-0.23782630854582076
2019-02-07,-0.16448668333075722
2019-02-07,-0.23782630854582076
2019-02-08,-0.13686448459506417
2019-02-08,-0.22206165615661222
2019-02-08,-0.13686448459506417
2019-02-08,-0.22206165615661222
2019-02-11,-0.13774583342208646
2019-02-11,-0.22426383862921162
2019-02-11,-0.13774583342208646
2019-02-11,-0.22426383862921162
2019-02-12,-0.12986385359504637
2019-02-12,-0.21285780532789977
2019-02-12,-0.12986385359504637
2019-02-12,-0.21285780532789977
2019-02-13,-0.11251644092978719
2019-02-13,-0.21163222576570517
2019-02-13,-0.11251644092978719
2019-02-13,-0.21163222576570517
2019-02-14,-0.1883805547106413
2019-02-14,-0.10714609335253611
2019-02-14,-0.1883805547106413
2019-02-14,-0.10714609335253611
2019-02-15,-0.22109507904678316
2019-02-15,-0.12173362469486204
2019-02-15,-0.22109507904678316
2019-02-15,-0.12173362469486204
2019-02-18,-0.22097033800873755
2019-02-18,-0.12296627821876938
2019-02-18,-0.22097033800873755
2019-02-18,-0.12296627821876938
2019-02-19,-0.21893366485815935
2019-02-19,-0.11509873403324644
2019-02-19,-0.21893366485815935
2019-02-19,-0.11509873403324644
2019-02-20,-0.09417974883679125
2019-02-20,-0.20795014386959298
2019-02-20,-0.09417974883679125
2019-02-20,-0.20795014386959298
2019-02-21,-0.18612870374414658
2019-02-21,-0.08038643006241364
2019-02-21,-0.18612870374414658
2019-02-21,-0.08038643006241364
2019-02-22,-0.09037302426651017
2019-02-22,-0.1814311266301194
2019-02-22,-0.09037302426651017
2019-02-22,-0.1814311266301194
2019-02-25,-0.08496318268990666
2019-02-25,-0.16923163754118375
2019-02-25,-0.08496318268990666
2019-02-25,-0.16923163754118375
2019-02-26,-0.15383366261603815
2019-02-26,-0.09384128403710668
2019-02-26,-0.15383366261603815
2019-02-26,-0.09384128403710668
2019-02-27,-0.15767898120328694
2019-02-27,-0.07892244521241165
2019-02-27,-0.15767898120328694
2019-02-27,-0.07892244521241165
2019-02-28,-0.1561645477199114
2019-02-28,-0.08105107230529196
2019-02-28,-0.1561645477199114
2019-02-28,-0.08105107230529196
2019-03-04,-0.09084767298375329
2019-03-05,-0.09360905845634904
2019-03-06,-0.09175606497595856
2019-03-07,-0.10521243122837887
2019-03-08,-0.10774176084812648
2019-03-11,-0.1081982040590197
2019-03-12,-0.11743689472595797
2019-03-13,-0.13328649013375693
