날짜,시가총액,거래량,거래대금,상장주식수
2023-01-02,8238414000,5869,62624050,773560
2023-01-03,8354448000,4410,46866400,773560
2023-01-04,8509160000,14614,157643100,773560
2023-01-05,8547838000,6886,76174000,773560
2023-01-06,8509160000,4202,46114750,773560
2023-01-09,8586516000,3758,41556600,773560
2023-01-10,8509160000,3776,41499450,773560
2023-01-11,8625194000,1632,18121850,773560
2023-01-12,8818584000,21934,251899750,773560
2023-01-13,8857262000,5165,58263500,773560
2023-01-16,8857262000,2136,24452150,773560
2023-01-17,8779906000,2479,28174000,773560
2023-01-18,8741228000,3968,45243450,773560
2023-01-19,8702550000,2035,22968650,773560
2023-01-20,8702550000,1397,15759550,773560
2023-01-25,8694814400,1486,16691040,773560
2023-01-26,8810848400,1560,17624390,773560
2023-01-27,8895940000,2272,26000710,773560
2023-01-30,8826319600,2751,31319430,773560
2023-01-31,8834055200,2107,23694120,773560
2023-02-01,8841790800,6775,76921670,773560
2023-02-02,9027445200,6240,72212150,773560
2023-02-03,9128008000,2690,31590530,773560
2023-02-06,9011974000,1461,17081250,773560
2023-02-07,9104801200,1972,23069010,773560
2023-02-08,9197628400,6376,75472180,773560
2023-02-09,9197628400,2987,35430510,773560
2023-02-10,9715913600,257332,3303567380,773560
2023-02-13,9638557600,14902,183143760,773560
2023-02-14,9398754000,11844,144641820,773560
2023-02-15,8934618000,17037,200774390,773560
2023-02-16,9112536800,7467,87229650,773560
2023-02-17,9089330000,5286,62081090,773560
2023-02-20,9097065600,6931,81828420,773560
2023-02-21,9189892800,3415,40309320,773560
2023-02-22,9251777600,1368,16230870,773560
2023-02-23,9104801200,3313,39044880,773560
2023-02-24,9128008000,5595,65946720,773560
2023-02-27,9128008000,2169,25342800,773560
2023-02-28,8996502800,2808,32898050,773560
2023-03-02,9035180800,4589,53476110,773560
2023-03-03,9081594400,4534,52931440,773560
2023-03-06,9352340400,7398,89205230,773560
2023-03-07,9321398000,2819,33853830,773560
2023-03-08,9143479200,5234,62275430,773560
2023-03-09,9011974000,3081,35858250,773560
2023-03-10,8857262000,1642,18729210,773560
2023-03-13,8679343200,7060,78457750,773560
2023-03-14,8315770000,6128,66811120,773560
2023-03-15,8424068400,6452,70524450,773560
2023-03-16,8416332800,1910,20792460,773560
2023-03-17,8493688800,1613,17629460,773560
2023-03-20,8509160000,2170,23678400,773560
2023-03-21,8540102400,840,9200250,773560
2023-03-22,8555573600,1771,19391590,773560
2023-03-23,8509160000,1068,11667970,773560
2023-03-24,8540102400,2648,28784550,773560
2023-03-27,8416332800,1001,10847860,773560
2023-03-28,8439539600,9375,101227640,773560
2023-03-29,8586516000,2433,26546960,773560
2023-03-30,8594251600,3099,34576930,773560
2023-03-31,8478217600,5777,62894700,773560
