날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,9670,12450,9530,12450,5144815,29.958246346555324
2020-09-02,13200,15350,11800,12050,6419206,-3.2128514056224895
2020-09-03,12200,13800,11850,12450,4231560,3.319502074688797
2020-09-04,11800,12700,11500,12400,743924,-0.4016064257028112
2020-09-07,12200,14200,12050,12500,3468036,0.8064516129032258
2020-09-08,12600,13550,12200,12200,1418085,-2.4
2020-09-09,12500,15850,12350,15550,7403635,27.459016393442624
2020-09-10,16200,16250,14250,14300,3905506,-8.038585209003216
2020-09-11,14300,14600,13750,14000,793241,-2.097902097902098
2020-09-14,14050,15000,13900,14200,1376400,1.4285714285714286
2020-09-15,14300,14850,14100,14100,871997,-0.7042253521126761
2020-09-16,14100,14300,13300,13650,523750,-3.1914893617021276
2020-09-17,13750,14050,13250,13500,382574,-1.098901098901099
2020-09-18,13400,13650,12850,13300,292528,-1.4814814814814816
2020-09-21,13250,13650,12400,12600,910839,-5.263157894736842
2020-09-22,12700,13550,11850,12000,748425,-4.761904761904762
2020-09-23,12250,12500,11100,11750,403928,-2.083333333333333
2020-09-24,11200,11700,10650,10950,430979,-6.808510638297872
2020-09-25,11050,11300,10650,10850,341784,-0.91324200913242
2020-09-28,10900,11400,10850,11400,209611,5.0691244239631335
2020-09-29,11450,12350,11450,11850,516106,3.9473684210526314
