날짜,시가총액,거래량,거래대금,상장주식수
2021-10-01,134173995000,2303,547122000,566135
2021-10-05,131626387500,2172,505436500,566135
2021-10-06,130211050000,2733,631344000,566135
2021-10-07,130777185000,3580,819193000,566135
2021-10-08,130494117500,1467,337412000,566135
2021-10-12,129078780000,1211,274203500,566135
2021-10-13,129927982500,2924,667392000,566135
2021-10-14,130777185000,926,213575000,566135
2021-10-15,129927982500,1464,336245000,566135
2021-10-18,129927982500,613,140559500,566135
2021-10-19,129361847500,943,216053000,566135
2021-10-20,129361847500,789,180106000,566135
2021-10-21,127946510000,737,167736500,566135
2021-10-22,126814240000,1951,438910000,566135
2021-10-25,126814240000,1059,237118000,566135
2021-10-26,127946510000,1521,343986000,566135
2021-10-27,129078780000,938,212480500,566135
2021-10-28,127946510000,1085,245522500,566135
2021-10-29,127097307500,1719,388293000,566135
2021-11-01,127380375000,1135,257080000,566135
2021-11-02,128512645000,869,197157000,566135
2021-11-03,127380375000,912,205448500,566135
2021-11-04,127380375000,998,225012000,566135
2021-11-05,125965037500,1144,254756000,566135
2021-11-08,124266632500,2100,459951500,566135
2021-11-09,122568227500,1354,294788500,566135
2021-11-10,120586755000,2143,455085000,566135
2021-11-11,118605282500,2813,592117000,566135
2021-11-12,122285160000,2811,598236500,566135
2021-11-15,122285160000,2519,539794000,566135
2021-11-16,123134362500,2571,566356000,566135
2021-11-17,125965037500,3057,684818500,566135
2021-11-18,125115835000,1525,339205000,566135
2021-11-19,124832767500,661,146143500,566135
2021-11-22,126248105000,607,134289500,566135
2021-11-23,123700497500,1803,396274500,566135
2021-11-24,128229577500,3593,809764000,566135
2021-11-25,128512645000,1668,376672000,566135
2021-11-26,123700497500,3555,782308500,566135
2021-11-29,122285160000,1920,416702000,566135
2021-11-30,122568227500,2474,538613500,566135
2021-12-01,123983565000,1141,248408000,566135
2021-12-02,125681970000,1191,262588000,566135
2021-12-03,125681970000,1180,263223500,566135
2021-12-06,125681970000,871,192177500,566135
2021-12-07,125681970000,1032,227465500,566135
2021-12-08,125681970000,1552,345220000,566135
2021-12-09,125965037500,998,221669000,566135
2021-12-10,126531172500,1007,224328500,566135
2021-12-13,127097307500,864,193714500,566135
2021-12-14,125681970000,1151,256822000,566135
2021-12-15,125115835000,586,129531500,566135
2021-12-16,125115835000,565,125178000,566135
2021-12-17,125965037500,793,175452000,566135
2021-12-20,126248105000,1497,332774000,566135
2021-12-21,126248105000,591,131547000,566135
2021-12-22,126531172500,470,104237500,566135
2021-12-23,125681970000,663,147612000,566135
2021-12-24,126248105000,1400,313305000,566135
2021-12-27,126814240000,1556,346875000,566135
2021-12-28,127380375000,1085,243446000,566135
2021-12-29,125965037500,877,194661000,566135
2021-12-30,124549700000,1504,331241500,566135
