,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,1259.86,1261.19,1242.99,1245.53,3531126,272098911440,168932640126250,2017-01-02,,,,,,,
1,1247.32,1250.7,1238.02,1242.46,5383668,371533417196,168998143786600,2017-01-03,,,,,,,
2,1244.09,1244.09,1232.55,1241.34,5897303,380815526122,168824870219200,2017-01-04,,,,,,,
3,1244.48,1255.83,1242.23,1255.49,5566430,372437361471,170552407230000,2017-01-05,,,,,,,
4,1252.44,1257.84,1250.43,1253.92,4771451,302283125307,170342848050600,2017-01-06,,,,,,,
5,1249.76,1249.94,1231.33,1234.68,6034467,385625039830,167629429134450,2017-01-09,,,,,,,
6,1227.64,1228.9,1222.04,1228.48,6840540,390007822366,166733015595000,2017-01-10,,,,,,,
7,1229.32,1242.99,1227.49,1239.41,6478979,437643535029,168509693166950,2017-01-11,,,,,,,
8,1241.4,1248.97,1239.88,1246.33,5602931,370475846205,169542034799950,2017-01-12,,,,,,,
9,1245.94,1264.88,1243.91,1264.08,5331183,408643947540,171898848734400,2017-01-13,,,,,,,
10,1266.38,1270.08,1256.33,1266.95,4589146,346335059755,172539883985500,2017-01-16,,,,,,,
11,1268.91,1270.29,1258.03,1264.77,3679614,281227768591,172135777813300,2017-01-17,,,,,,,
12,1263.79,1264.0,1255.31,1257.48,4637791,290632474995,171223735962750,2017-01-18,,,,,,,
13,1258.33,1265.56,1254.81,1259.56,4394584,337750891144,171413147992850,2017-01-19,,,,,,,
14,1261.71,1275.62,1259.45,1266.56,4652663,358051562420,172704545808650,2017-01-20,,63.084539492110935,,,,,
15,1268.43,1272.07,1260.06,1260.8,5285020,338280776427,171857582037050,2017-01-23,,57.5291934633278,,,,,
16,1263.53,1272.92,1262.42,1272.11,4723129,366667625905,173345447932700,2017-01-24,,64.19634526421015,,,,,
17,1276.77,1277.59,1256.59,1260.41,4937002,399605770546,171670702484350,2017-01-25,,54.640437612093095,,,,,
18,1266.55,1268.08,1256.95,1260.17,5242616,374220698424,171631720972400,2017-01-26,,54.46135223585641,,,,,
19,1257.87,1272.96,1257.53,1264.74,8338165,434516729706,172121337418400,2017-01-31,1254.2635,57.32926365846489,1230.5272330020075,1254.2635,1277.9997669979925,3.7848932059320095,0.720685502081815
20,1266.89,1270.12,1252.3,1256.7,6063945,446441900676,171074034398200,2017-02-01,1254.8220000000001,51.21797824794656,1231.4105672373523,1254.8220000000001,1278.233432762648,3.7314348589119075,0.540108608880107
21,1254.91,1259.85,1236.08,1237.4,8931779,692803586958,168272636579900,2017-02-02,1254.569,40.15280863075118,1230.5277738249483,1254.569,1278.6102261750516,3.8325873148550036,0.14292586669691787
22,1240.83,1249.37,1235.17,1247.35,8975740,603041503740,169524062042050,2017-02-03,1254.8695000000002,46.56243559785094,1231.3526792327286,1254.8695000000002,1278.3863207672719,3.748090262337495,0.34012507314625556
23,1256.73,1264.86,1250.84,1258.13,7757194,557749404373,170813099995600,2017-02-06,1255.0014999999999,52.498233488621125,1231.4426305237287,1255.0014999999999,1278.560369476271,3.75439702283562,0.5663974984697658
24,1257.06,1267.75,1256.77,1265.62,7096233,431012260650,171563480783850,2017-02-07,1255.5865,56.14338278109729,1231.5871664467534,1255.5865,1279.5858335532464,3.822808472892392,0.7090370546694352
