날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,28400,28400,27600,27700,100591,-3.484320557491289
2020-12-02,27850,28100,27500,27850,61791,0.5415162454873645
2020-12-03,27950,27950,27200,27300,69213,-1.9748653500897666
2020-12-04,27300,27500,26800,26850,85128,-1.6483516483516485
2020-12-07,27200,27200,26800,27000,35700,0.5586592178770949
2020-12-08,27150,27250,26850,26900,46839,-0.3703703703703704
2020-12-09,26950,27400,26950,27000,56508,0.37174721189591076
2020-12-10,27000,27250,26850,27050,24802,0.1851851851851852
2020-12-11,27250,27700,27100,27650,47341,2.2181146025878005
2020-12-14,27400,27900,27300,27500,62218,-0.5424954792043399
2020-12-15,27400,27600,27200,27250,38224,-0.9090909090909091
2020-12-16,27350,27700,27100,27250,36421,0.0
2020-12-17,27250,27350,27050,27150,43683,-0.3669724770642202
2020-12-18,27250,27900,27200,27700,64809,2.0257826887661143
2020-12-21,27700,28650,27650,28550,157278,3.068592057761733
2020-12-22,28250,29100,28150,28200,142613,-1.2259194395796849
2020-12-23,28200,29100,28100,28650,151256,1.5957446808510638
2020-12-24,28450,29000,28250,28350,91771,-1.0471204188481675
2020-12-28,28350,28600,27700,27900,69037,-1.5873015873015872
2020-12-29,27550,27700,27000,27400,95885,-1.7921146953405016
2020-12-30,27600,27900,27250,27250,116996,-0.5474452554744526
