news_title,news_category,news_date
기업공시[3월 27일],증권국내증시,2024.03.27
기업공시[3월 14일],증권국내증시,2024.03.14
기업공시 [3월 11일],증권증권일반,2024.03.11
기업공시 [3월 8일],증권국내증시,2024.03.08
기업공시 [2월 26일],증권국내증시,2024.02.26
기업공시[1월 29일],증권국내증시,2024.01.29
기업공시[1월 24일],증권국내증시,2024.01.24
기업공시[1월 11일],증권국내증시,2024.01.11
"HJ중공업, 울산기력 4~6호기 해체공사 575억 수주 [집슐랭]",부동산분양,2024.01.04
"오후 3:30 현재 코스피는 56:44으로 매도우위, 매도강세 업종은 전기전자업(1.00%↑)",증권News봇,2024.01.02
"오후 3:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의약품업(6.33%↑)",증권News봇,2024.01.02
"오후 2:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의약품업(6.30%↑)",증권News봇,2024.01.02
"오후 2:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 의료정밀업(4.89%↑)",증권News봇,2024.01.02
"오후 1:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 의약품업(6.94%↑)",증권News봇,2024.01.02
"오후 1:00 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 의약품업(6.00%↑)",증권News봇,2024.01.02
"[정오 시황] 코스피 2655.20, 하락세(▼0.08, 0.00%) 지속",증권News봇,2024.01.02
"오후 12:30 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 통신업(1.18%↓)",증권News봇,2024.01.02
"오후 12:00 현재 코스피는 45:55으로 매수우위, 매수강세 업종은 건설업(1.33%↓)",증권News봇,2024.01.02
"오전 11:30 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 통신업(1.11%↓)",증권News봇,2024.01.02
"오전 11:00 현재 코스피는 44:56으로 매수우위, 매수강세 업종은 통신업(0.99%↓)",증권News봇,2024.01.02
"오전 10:30 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 전기가스업(0.46%↓)",증권News봇,2024.01.02
