,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2019-12-26,52400,54900,50000,54100,798766,,,,,,,,
1,2019-12-27,53200,54400,52700,54000,66735,-0.1848428835489833,,,,,,,
2,2019-12-30,53900,55900,53600,54600,51972,1.1111111111111112,,,,,,,
3,2020-01-02,54700,55800,53500,54900,46472,0.5494505494505495,,,,,,,
4,2020-01-03,55800,56200,54500,54500,30370,-0.7285974499089253,,,,,,,
5,2020-01-06,53700,55000,53600,54000,30172,-0.9174311926605504,,,,,,,
6,2020-01-07,54000,57500,54000,56400,95709,4.444444444444445,,,,,,,
7,2020-01-08,56500,57300,55300,55500,42793,-1.5957446808510638,,,,,,,
8,2020-01-09,56200,56600,55200,55200,29647,-0.5405405405405406,,,,,,,
9,2020-01-10,55500,57200,55400,57000,46043,3.260869565217391,,,,,,,
10,2020-01-13,57800,60800,57100,59800,61427,4.912280701754386,,,,,,,
11,2020-01-14,60000,61200,59100,59600,23448,-0.334448160535117,,,,,,,
12,2020-01-15,59600,60600,59600,60100,16699,0.8389261744966443,,,,,,,
13,2020-01-16,60100,60900,59300,60900,23249,1.3311148086522462,,,,,,,
14,2020-01-17,60700,61700,60000,60200,22730,-1.1494252873563218,,74.94993017458292,,,,,
15,2020-01-20,60200,61000,56100,56600,47037,-5.980066445182724,,51.04369548522764,,,,,
16,2020-01-21,56700,57700,55700,56000,13939,-1.060070671378092,,48.279696312338565,,,,,
17,2020-01-22,56500,56900,55200,56700,13141,1.25,,51.57429999758233,,,,,
18,2020-01-23,56000,56600,54700,55000,18894,-2.9982363315696645,,44.20903010939558,,,,,
19,2020-01-28,52000,52400,50400,51000,34854,-7.272727272727272,56305.0,32.46203439661904,51207.36329266198,56305.0,61402.63670733802,18.107225672100228,-0.020339159552453474
20,2020-01-29,51200,52500,50300,51700,22784,1.3725490196078431,56185.0,35.68284636647689,50781.56590675892,56185.0,61588.43409324108,19.23443656933729,0.08498614745666162
21,2020-01-30,51200,51500,48500,49200,24121,-4.835589941972921,55945.0,30.152338127268447,49799.277910611316,55945.0,62090.722089388684,21.970585715930593,-0.048755695579372184
22,2020-01-31,49850,49900,48450,48450,13029,-1.524390243902439,55637.5,28.714491315697057,48690.2073618567,55637.5,62584.7926381433,24.973417706199232,-0.017287839620996427
23,2020-02-03,47250,49850,47250,49800,14651,2.786377708978328,55382.5,34.74638132033816,47985.792962405496,55382.5,62779.207037594504,26.711351194310495,0.12263612904861684
24,2020-02-04,49800,50500,48500,49750,11485,-0.1004016064257028,55145.0,34.62950692223011,47355.59052302422,55145.0,62934.40947697578,28.250646393964203,0.15369646980642515
25,2020-02-05,50400,50500,45650,45950,35523,-7.63819095477387,54742.5,27.153983166344545,45986.11518661953,54742.5,63498.88481338047,31.99117619173575,-0.0020622201621576597
26,2020-02-06,46500,47000,45900,46800,16418,1.8498367791077257,54262.5,30.754831323066778,44891.274093001484,54262.5,63633.725906998516,34.54033967103806,0.10183971264490925
27,2020-02-07,46950,46950,46250,46300,6232,-1.0683760683760684,53802.5,29.82102392268382,43835.17964796956,53802.5,63769.82035203044,37.05151378478858,0.12364508538788614
28,2020-02-10,46700,46700,45700,46000,6433,-0.6479481641468683,53342.5,29.247218736944465,42840.77276111209,53342.5,63844.22723888791,39.37470961761412,0.15041464927737244
29,2020-02-11,46100,47150,46050,46450,5250,0.9782608695652176,52815.0,31.380106010547827,42044.71216726312,52815.0,63585.28783273688,40.784958185124985,0.20451114683057806
30,2020-02-12,46900,48300,46450,48300,7116,3.982777179763186,52240.0,39.460082699306255,41799.90421499878,52240.0,62680.09578500122,39.96973883997404,0.31130441323821917
