날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,7750,7750,7640,7730,3051,-1.653944020356234
2024-01-03,7740,7750,7700,7700,938,-0.38809831824062097
2024-01-04,7700,7720,7640,7710,511,0.12987012987012986
2024-01-05,7800,7800,7700,7700,1475,-0.12970168612191957
2024-01-08,7700,7700,7550,7630,908,-0.9090909090909091
2024-01-09,7650,7650,7580,7620,522,-0.1310615989515072
2024-01-10,7620,7660,7550,7590,549,-0.39370078740157477
2024-01-11,7600,7630,7550,7620,1067,0.3952569169960474
2024-01-12,7640,7640,7420,7510,2283,-1.4435695538057742
2024-01-15,7510,7510,7420,7500,955,-0.13315579227696406
2024-01-16,7620,7620,7470,7470,598,-0.4
2024-01-17,7440,7440,7410,7420,783,-0.6693440428380187
2024-01-18,7410,7410,7380,7380,567,-0.5390835579514826
2024-01-19,7340,7480,7340,7360,590,-0.27100271002710025
2024-01-22,7490,7490,7200,7200,1106,-2.1739130434782608
2024-01-23,7180,7220,7170,7190,562,-0.1388888888888889
2024-01-24,7270,7270,7160,7180,227,-0.13908205841446453
2024-01-25,7250,7250,7110,7240,524,0.8356545961002786
2024-01-26,7240,7250,7150,7250,263,0.13812154696132595
2024-01-29,7250,7250,7150,7150,1845,-1.3793103448275863
2024-01-30,7240,7240,7140,7140,960,-0.13986013986013987
2024-01-31,7190,7190,7130,7190,585,0.700280112044818
