날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,48796272000,332103,583723447,27883584
2023-07-04,49075107840,191393,336746278,27883584
2023-07-05,47820346560,161561,280429956,27883584
2023-07-06,46119447936,138035,231930039,27883584
2023-07-07,46509818112,146041,239959360,27883584
2023-07-10,45756961344,104769,171154140,27883584
2023-07-11,45645427008,106788,173914407,27883584
2023-07-12,45394474752,189207,308909217,27883584
2023-07-13,45227173248,131941,217237213,27883584
2023-07-14,47011722624,203140,332057028,27883584
2023-07-17,45227173248,162712,265525657,27883584
2023-07-18,43331089536,280226,443388400,27883584
2023-07-19,42633999936,147310,225557268,27883584
2023-07-20,42996486528,109782,167665778,27883584
2023-07-21,42829185024,104353,160420893,27883584
2023-07-24,40486963968,249676,370873987,27883584
2023-07-25,39873525120,383090,570350865,27883584
2023-07-26,38256277248,365872,504903556,27883584
2023-07-27,39176435520,157522,219789773,27883584
2023-07-28,40988868480,137649,200205197,27883584
2023-07-31,42383047680,106416,160205822,27883584
2023-08-01,40905217728,165090,246112927,27883584
2023-08-02,40765799808,118141,173290939,27883584
2023-08-03,40737916224,93791,134838262,27883584
2023-08-04,41128286400,69308,101748129,27883584
2023-08-07,40403313216,84956,123628411,27883584
2023-08-08,39399504192,92098,132314102,27883584
2023-08-09,41574423744,310660,458701837,27883584
2023-08-10,41825376000,112957,170144883,27883584
2023-08-11,41630190912,74874,112124329,27883584
2023-08-14,39817757952,172648,247656356,27883584
2023-08-16,38535113088,237825,331355142,27883584
2023-08-17,37754372736,258796,351648163,27883584
2023-08-18,38172626496,138423,187245542,27883584
2023-08-21,38702414592,111558,153621088,27883584
2023-08-22,37810139904,86007,117356362,27883584
2023-08-23,37475536896,91484,123292905,27883584
2023-08-24,38061092160,93666,128622424,27883584
2023-08-25,37977441408,75520,103399799,27883584
2023-08-28,39176435520,175966,246028353,27883584
2023-08-29,39455271360,88821,125654194,27883584
2023-08-30,39483154944,95300,134428378,27883584
2023-08-31,38786065344,161182,226320240,27883584
2023-09-01,38172626496,139344,192161248,27883584
2023-09-04,37921674240,103907,141369126,27883584
2023-09-05,37252468224,130074,173630838,27883584
2023-09-06,37280351808,128378,172044647,27883584
2023-09-07,37001515968,150843,199497566,27883584
2023-09-08,37224584640,98734,130502737,27883584
2023-09-11,37308235392,74606,99429566,27883584
2023-09-12,36694796544,109887,145788450,27883584
2023-09-13,36415960704,110432,144552339,27883584
2023-09-14,36834214464,79771,105102391,27883584
2023-09-15,37057283136,111981,149160010,27883584
2023-09-18,36583262208,135437,178228236,27883584
2023-09-19,36220775616,115695,150717234,27883584
2023-09-20,35718871104,135152,174254272,27883584
2023-09-21,35077548672,119574,151309870,27883584
2023-09-22,35077548672,70236,87072093,27883584
2023-09-25,33934321728,161867,198345970,27883584
2023-09-26,32902629120,190563,224220718,27883584
2023-09-27,32874745536,231974,269534937,27883584
