news_title,news_category,news_date
"<유>국동, 전일 대비 8.25% 상승.. 일일회전율은 8.76% 기록",증권News봇,2020.03.31
"<유>국동, 8.58% 오르며 체결강도 강세로 반전(101%)",증권News봇,2020.03.31
오늘의 증시 메모[3월 31일],증권종목·투자전략,2020.03.30
"<유>국동, 전일 대비 7.45% 상승.. 일일회전율은 15.40% 기록",증권News봇,2020.03.30
"<유>국동, 전일 대비 8.30% 상승.. 일일회전율은 6.24% 기록",증권News봇,2020.03.26
"<유>국동, 3.25% 오르며 체결강도 강세로 반전(104%)",증권News봇,2020.03.26
"<유>국동, 전일 대비 11.86% 상승.. 일일회전율은 8.67% 기록",증권News봇,2020.03.24
"<유>국동, 11.86% 오르며 체결강도 강세 지속(111%)",증권News봇,2020.03.24
"<유>국동, 전일 대비 10.37% 상승.. 일일회전율은 11.06% 기록",증권News봇,2020.03.20
"<유>국동, 매도잔량 634% 급증",증권News봇,2020.03.19
"[마감 시황] 외국인과 기관의 동반 매도세.. 코스피 1591.20(▼81.24, -4.86%) 하락 마감",증권News봇,2020.03.18
"오후 3:20 현재 코스피는 40:60으로 매수우위, 매수강세 업종은 서비스업(3.10%↓)",증권News봇,2020.03.18
"오후 3:00 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 기계업(5.21%↓)",증권News봇,2020.03.18
"<유>국동, 매도잔량 409% 급증",증권News봇,2020.03.18
"오후 2:30 현재 코스피는 40:60으로 매수우위, 매수강세 업종은 섬유의복업(0.09%↓)",증권News봇,2020.03.18
"오후 2:00 현재 코스피는 43:57으로 매수우위, 매수강세 업종은 비금속광물업(1.30%↓)",증권News봇,2020.03.18
"오후 1:30 현재 코스피는 44:56으로 매수우위, 매도강세 업종은 의약품업(0.94%↑)",증권News봇,2020.03.18
"<유>국동, 상한가 진입.. +29.88% ↑",증권News봇,2020.03.18
"<유>국동, 전일 대비 7.17% 상승.. 일일회전율은 3.76% 기록",증권News봇,2020.03.18
"<유>국동, 8.76% 오르며 체결강도 강세로 반전(115%)",증권News봇,2020.03.18
기업공시[3월 16일],증권종목·투자전략,2020.03.17
장 중 기업공시[3월 16일],증권,2020.03.16
"<유>국동, 매도잔량 412% 급증",증권News봇,2020.03.16
"<유>국동, 전일 대비 7.96% 상승.. 일일회전율은 11.22% 기록",증권News봇,2020.03.16
"<유>국동, 3.81% 오르며 체결강도 강세로 반전(137%)",증권News봇,2020.03.16
"<유>국동, 매수잔량 449% 급증",증권News봇,2020.03.13
"<유>국동, 매도잔량 313% 급증",증권News봇,2020.03.12
"<유>국동, 매도잔량 560% 급증",증권News봇,2020.03.11
"<유>국동, 4.50% 오르며 체결강도 강세로 반전(122%)",증권News봇,2020.03.11
"오후 1:30 현재 코스피는 38:62으로 매수우위, 매도강세 업종은 기계업(0.66%↓)",증권News봇,2020.03.10
"[정오 시황] 코스피 1948.80, 하락세(▼5.97, -0.31%) 지속",증권News봇,2020.03.10
"오후 12:00 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 운수창고업(0.77%↓)",증권News봇,2020.03.10
"<유>국동, 전일 대비 9.05% 상승.. 일일회전율은 25.23% 기록",증권News봇,2020.03.10
"<유>국동, 매도잔량 367% 급증",증권News봇,2020.03.10
"오전 9:30 현재 코스피는 42:58으로 매수우위, 매수강세 업종은 운수창고업(0.64%↓)",증권News봇,2020.03.10
"[개장 시황] 코스피 1942.85.. 개인과 외국인의 '팔자' 기조에 하락 출발 (▼11.92, -0.61%)",증권News봇,2020.03.10
"[정오 시황] 코스피 1951.34, 하락세(▼88.88, -4.36%) 지속",증권News봇,2020.03.09
"오전 10:00 현재 코스피는 39:61으로 매수우위, 매수강세 업종은 음식료품업(1.83%↓)",증권News봇,2020.03.09
"<유>국동, 매도잔량 348% 급증",증권News봇,2020.03.06
"<유>국동, 전일 대비 11.69% 상승.. 일일회전율은 51.82% 기록",증권News봇,2020.03.06
"<유>국동, 9.21% 오르며 체결강도 강세로 반전(106%)",증권News봇,2020.03.06
"[마감 시황] 개인 매수 우위.. 코스피 2085.26(▲25.93, +1.26%) 상승 마감",증권News봇,2020.03.05
"오후 3:20 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 운수창고업(1.26%↑)",증권News봇,2020.03.05
"오후 3:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 운수창고업(1.59%↑)",증권News봇,2020.03.05
"오후 2:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 운수창고업(1.89%↑)",증권News봇,2020.03.05
"오후 2:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 운수창고업(2.06%↑)",증권News봇,2020.03.05
"오후 1:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 운수창고업(1.20%↑)",증권News봇,2020.03.05
"오후 1:00 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 의료정밀업(0.89%↑)",증권News봇,2020.03.05
"오후 12:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 의료정밀업(0.86%↑)",증권News봇,2020.03.05
"[정오 시황] 코스피 2073.02, 상승세(▲13.69, +0.66%) 지속",증권News봇,2020.03.05
"오후 12:00 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 의료정밀업(0.63%↑)",증권News봇,2020.03.05
"오전 11:30 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 의료정밀업(0.93%↑)",증권News봇,2020.03.05
"오전 11:00 현재 코스피는 46:54으로 매수우위, 매도강세 업종은 의료정밀업(0.97%↑)",증권News봇,2020.03.05
"<유>국동, 매도잔량 394% 급증",증권News봇,2020.03.05
"<유>국동, 상한가 진입.. +29.74% ↑",증권News봇,2020.03.05
"오전 10:30 현재 코스피는 45:55으로 매수우위, 매도강세 업종은 의료정밀업(0.98%↑)",증권News봇,2020.03.05
"오전 10:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의료정밀업(1.54%↑)",증권News봇,2020.03.05
"<유>국동, 전일 대비 12.24% 상승.. 일일회전율은 33.87% 기록",증권News봇,2020.03.05
"오전 9:30 현재 코스피는 51:49으로 매도우위, 매도강세 업종은 의료정밀업(1.18%↑)",증권News봇,2020.03.05
"<유>국동, 16.33% 오르며 체결강도 강세 지속(116%)",증권News봇,2020.03.05
"[개장 시황] 코스피 2078.11.. 개인의 순매수에 상승 출발 (▲18.78, +0.91%)",증권News봇,2020.03.05
"[마감 시황] 외국인 매수 우위.. 코스피 2059.33(▲45.18, +2.24%) 상승 마감",증권News봇,2020.03.04
"오후 3:20 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 의료정밀업(2.35%↑)",증권News봇,2020.03.04
"오후 2:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의료정밀업(2.14%↑)",증권News봇,2020.03.04
"오후 2:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 의료정밀업(2.12%↑)",증권News봇,2020.03.04
"오후 1:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의료정밀업(2.27%↑)",증권News봇,2020.03.04
"오후 1:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의료정밀업(2.07%↑)",증권News봇,2020.03.04
"오후 12:30 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의료정밀업(1.90%↑)",증권News봇,2020.03.04
"[정오 시황] 코스피 2060.41, 상승세(▲46.26, +2.30%) 반전",증권News봇,2020.03.04
"오후 12:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 의료정밀업(1.70%↑)",증권News봇,2020.03.04
"오전 11:30 현재 코스피는 50:50으로 보합세, 매도강세 업종은 의료정밀업(1.60%↑)",증권News봇,2020.03.04
"오전 11:00 현재 코스피는 50:50으로 보합세, 매도강세 업종은 기계업(1.12%↑)",증권News봇,2020.03.04
"오전 10:30 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 기계업(0.99%↑)",증권News봇,2020.03.04
"오전 10:00 현재 코스피는 49:51으로 매수우위, 매도강세 업종은 기계업(0.99%↑)",증권News봇,2020.03.04
"오전 9:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 비금속광물업(1.53%↑)",증권News봇,2020.03.04
"<유>국동, 상한가 진입.. +29.92% ↑",증권News봇,2020.03.04
"<유>국동, 현재가 6.57% 급등",증권News봇,2020.03.04
"<유>국동, 전일 대비 7.35% 상승.. 일일회전율은 13.06% 기록",증권News봇,2020.03.03
"<유>국동, 5.51% 오르며 체결강도 강세로 반전(100%)",증권News봇,2020.03.03
"[정오 시황] 코스피 2010.59, 상승세(▲23.58, +1.19%) 지속",증권News봇,2020.03.02
"오후 12:00 현재 코스피는 48:52으로 매수우위, 매도강세 업종은 전기가스업(1.06%↑)",증권News봇,2020.03.02
"오전 11:30 현재 코스피는 47:53으로 매수우위, 매도강세 업종은 전기가스업(1.01%↑)",증권News봇,2020.03.02
