날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,35300,35300,35250,35300,31,0.0
2020-11-03,35700,36250,35600,36050,807,2.1246458923512748
2020-11-04,36050,36300,35650,35800,985,-0.6934812760055479
2020-11-05,35400,35950,35400,35600,431,-0.5586592178770949
2020-11-06,35200,36900,35200,35800,913,0.5617977528089888
2020-11-09,36000,36100,35400,36050,897,0.6983240223463687
2020-11-10,36100,36350,36000,36100,1074,0.13869625520110956
2020-11-11,35750,36100,35600,36100,127,0.0
2020-11-12,35650,36250,35650,36200,236,0.2770083102493075
2020-11-13,36200,36200,35800,36200,194,0.0
2020-11-16,36200,36200,35800,36200,1796,0.0
2020-11-17,35900,36050,35150,36000,3164,-0.5524861878453038
2020-11-18,35900,35900,35250,35400,3642,-1.6666666666666667
2020-11-19,35400,35550,35000,35050,3033,-0.9887005649717515
2020-11-20,35050,35250,34500,34600,5847,-1.2838801711840229
2020-11-23,34600,35150,34100,35150,5662,1.5895953757225432
2020-11-24,35150,35350,35000,35000,815,-0.42674253200568996
2020-11-25,35000,35250,34700,34950,1664,-0.14285714285714285
2020-11-26,34800,35000,34400,34650,4174,-0.8583690987124464
2020-11-27,35200,35300,34300,34600,2747,-0.1443001443001443
2020-11-30,35050,35050,34250,34300,5810,-0.8670520231213872
