날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,38900,39400,38150,38500,21772,-1.0282776349614395
2024-05-03,38500,38850,37000,37200,23619,-3.3766233766233764
2024-05-07,37300,38150,37250,37700,33489,1.3440860215053763
2024-05-08,38200,39450,36800,37450,32523,-0.6631299734748011
2024-05-09,37850,38300,36750,36800,19358,-1.7356475300400533
2024-05-10,36800,37300,36450,37100,36592,0.8152173913043478
2024-05-13,37500,38800,37250,38350,73802,3.3692722371967654
2024-05-14,38350,38550,37550,38300,49666,-0.1303780964797914
2024-05-16,38400,38400,37100,37150,29154,-3.0026109660574414
2024-05-17,38300,41600,37700,39500,286823,6.3257065948856
2024-05-20,40100,42000,39850,40400,187726,2.278481012658228
2024-05-21,40550,41300,39450,40550,78619,0.3712871287128713
2024-05-22,40650,44600,40650,42000,227488,3.5758323057953145
2024-05-23,42350,43350,40750,40900,112603,-2.619047619047619
2024-05-24,41100,46000,40500,44050,542351,7.701711491442542
2024-05-27,46000,46100,42150,42700,304379,-3.064699205448354
2024-05-28,43300,43350,41000,41400,179182,-3.0444964871194378
2024-05-29,41350,41400,39550,40250,192101,-2.7777777777777777
2024-05-30,40250,41350,39550,40650,96603,0.9937888198757764
2024-05-31,40700,40900,39600,39700,79470,-2.337023370233702
