날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,6520,6630,6520,6550,55,-1.6516516516516515
2024-11-04,6550,6620,6550,6620,31,1.0687022900763359
2024-11-05,6600,6600,6500,6500,243,-1.812688821752266
2024-11-06,6500,6500,6440,6440,175,-0.9230769230769231
2024-11-07,6490,6490,6350,6350,783,-1.3975155279503106
2024-11-08,6450,6490,6450,6490,802,2.204724409448819
2024-11-11,6560,6600,6510,6560,1830,1.078582434514638
2024-11-12,6610,6640,6540,6550,5301,-0.1524390243902439
2024-11-13,6600,6680,6530,6670,4263,1.8320610687022902
2024-11-14,6700,6700,6520,6700,247,0.4497751124437781
2024-11-15,6730,6790,6520,6780,540,1.1940298507462688
2024-11-18,6790,6790,6570,6780,1120,0.0
2024-11-19,6770,6790,6560,6560,1701,-3.2448377581120944
2024-11-20,6620,6620,6470,6490,3787,-1.0670731707317074
2024-11-21,6490,6570,6450,6570,3313,1.2326656394453006
2024-11-22,6650,6650,6610,6650,1177,1.21765601217656
2024-11-25,6780,6780,6700,6780,627,1.954887218045113
2024-11-26,6790,6840,6780,6830,1690,0.7374631268436578
2024-11-27,6850,6940,6850,6920,90,1.3177159590043925
2024-11-28,6940,6990,6910,6990,1586,1.0115606936416186
2024-11-29,7000,7030,7000,7000,1088,0.14306151645207438
