news_title,news_category,news_date
"<유>애경유화, 매도잔량 469% 급증",증권News봇,2020.03.19
"<유>애경유화, 매도잔량 321% 급증",증권News봇,2020.03.18
"<유>애경유화, 매도잔량 3283% 급증",증권News봇,2020.03.16
"<유>애경유화, 매수잔량 305% 급증",증권News봇,2020.03.12
"<유>애경유화, 장중 신저가 기록.. 6,410→6,330(▼80)",증권News봇,2020.03.12
기업공시[2월 11일],증권종목·투자전략,2020.02.12
장 중 기업공시[2월 11일],증권,2020.02.11
기업공시[1월 22일],증권종목·투자전략,2020.01.23
장 중 기업공시[1월 22일],증권,2020.01.22
기업공시[1월 17일],증권종목·투자전략,2020.01.18
장 중 기업공시[1월 17일],증권,2020.01.17
"<유>애경유화, 3.67% 오르며 체결강도 강세 지속(111%)",증권News봇,2020.01.09
"<유>애경유화, 4.68% 오르며 체결강도 강세 지속(151%)",증권News봇,2020.01.09
"<유>애경유화, 매도잔량 313% 급증",증권News봇,2020.01.08
"<유>애경유화, 매수잔량 440% 급증",증권News봇,2020.01.03
"<유>애경유화, 3.04% 오르며 체결강도 강세 지속(500%)",증권News봇,2020.01.03
