,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
891,2020-08-20,309.0,311.49,299.85,300.27,249735163,11791990076498,1334736778743770,305.28499999999997,47.13520632108488,284.3258735869054,305.28499999999997,326.24412641309453,13.7308589764283,0.3803623800640188
892,2020-08-21,304.75,308.6,301.77,305.01,166304361,8901226972585,1354373287234960,305.9915,52.04992657421217,286.0967084454227,305.9915,325.88629155457727,13.003492943155152,0.4753327397950504
893,2020-08-24,305.88,309.13,302.25,308.37,142209956,7236120208215,1368411268387215,306.962,55.22745648582855,288.6548346268439,306.962,325.26916537315606,11.927968525847543,0.5384548883265285
894,2020-08-25,311.51,313.36,309.73,312.87,197815447,8301527086912,1388219951409565,308.0395,59.13340688935413,291.05260095985466,308.0395,325.0263990401453,11.029039483667074,0.6421831020654228
895,2020-08-26,312.9,314.5,309.02,313.53,193544814,8906934090813,1389301812181510,308.86800000000005,59.688871025581705,292.5190812589918,308.86800000000005,325.2169187410083,10.586346750720873,0.6425782363302762
896,2020-08-27,313.99,314.77,310.88,310.88,175568010,9275817889250,1375528342375455,309.514,56.37553928353441,293.93739523515814,309.514,325.0906047648419,10.065202068301838,0.5438478096036435
897,2020-08-28,313.33,315.51,310.66,311.93,256410968,9571559626114,1380580187684490,310.1795,57.384938094203534,295.4048386163981,310.1795,324.95416138360196,9.526523437946052,0.5592399363528842
898,2020-08-31,315.08,315.8,307.08,307.1,312176254,13400343737173,1360103387208680,310.7125,51.4836774934763,297.24787393760596,310.7125,324.177126062394,8.666935551285526,0.3658521973332229
899,2020-09-01,309.06,311.09,307.53,309.92,342809386,10155545538255,1372544040076525,311.34900000000005,54.43020571524043,299.3811415449504,311.34900000000005,323.31685845504967,7.68774491329641,0.44029842492843446
900,2020-09-02,311.76,312.83,308.56,311.67,337044995,9332304788608,1379036788429595,311.89050000000003,56.20764453013112,300.9365263374379,311.89050000000003,322.84447366256217,7.024243228031718,0.48993515929504067
901,2020-09-03,314.45,316.94,314.08,315.98,342178864,11598303315394,1398120029489080,312.44,60.31333412033177,301.82853638746724,312.44,323.05146361253276,6.7926408990735885,0.6668007415969968
902,2020-09-04,307.57,312.14,307.46,311.6,408030009,12778957016075,1379272820628570,312.54350000000005,54.700752957002265,302.0074755600081,312.54350000000005,323.079524439992,6.742117138889103,0.4552250469152883
903,2020-09-07,311.38,313.37,310.29,312.9,264670492,10016266959895,1386502793018090,312.6305,56.00922613492393,302.112889102077,312.6305,323.14811089792295,6.728461169286403,0.5128118449434754
904,2020-09-08,315.26,316.01,313.45,315.78,227269331,10769880838045,1400220416799485,312.6395,58.845358420840604,302.1114375476725,312.6395,323.1675624523275,6.734953486253339,0.6491490012630807
905,2020-09-09,311.95,313.96,311.29,311.99,198501954,10674553854169,1384425414507145,312.237,53.91887412630093,302.2709092919989,312.237,322.2030907080011,6.383670550255801,0.48760797953596213
906,2020-09-10,315.83,316.17,313.46,314.58,234267932,9908495691787,1395966913927455,311.89500000000004,56.593278724758804,302.7797633053165,311.89500000000004,321.01023669468356,5.84506753534588,0.6472808710258713
907,2020-09-11,313.67,314.9,311.47,314.6,165157142,7088266997061,1409480270708480,311.51,56.61421822784793,303.6166331644789,311.51,319.40336683552107,5.067809595532136,0.6957339665309021
908,2020-09-14,317.49,319.02,316.35,318.8,176783413,7713185173130,1428651925180700,311.5405,60.8818919494111,303.54013382087396,311.5405,319.54086617912606,5.136003941141551,0.9536979831586299
909,2020-09-15,319.51,321.32,318.27,321.09,152449880,7595470234393,1438152770755280,312.04650000000004,63.01791553012634,303.0378812934443,312.04650000000004,321.0551187065558,5.773895048690339,1.0019359956604004
910,2020-09-16,320.79,321.94,319.23,319.94,146879341,7418881751095,1433766906463870,312.4405,61.21032552462105,302.7970722380417,312.4405,322.08392776195825,6.172969100970114,0.8888399532365611
911,2020-09-17,319.04,320.04,314.93,316.03,178303910,10390106000099,1415816011714375,313.22850000000005,55.39262399420028,305.26203208754913,313.22850000000005,321.194967912451,5.086681392306844,0.6758307464981694
912,2020-09-18,317.13,317.79,314.74,316.56,153535835,8448223497205,1417806686568180,313.806,56.00305011989556,306.67566929237415,313.806,320.9363307076258,4.544419614427914,0.6931186723958427
913,2020-09-21,316.33,318.89,312.71,313.89,165855145,8253843598349,1405511015963600,314.082,52.13264628374468,307.4015580984404,314.082,320.7624419015596,4.253947632503371,0.48562969315284493
914,2020-09-22,313.6,313.81,305.34,306.68,304358706,9911269449268,1372106087019590,313.77250000000004,43.40841424079463,306.3624207156663,313.77250000000004,321.18257928433377,4.723217799095671,0.02142887222577526
915,2020-09-23,309.4,309.63,301.06,307.37,208052415,8990420535464,1372780643495390,313.4645,44.36790622842024,305.5451276132441,313.4645,321.38387238675585,5.052803355248118,0.11521572023862331
916,2020-09-24,302.66,304.5,299.37,299.96,181246366,8380404784603,1339007243387505,312.91850000000005,37.094290427812865,303.086797655029,312.91850000000005,322.7502023449711,6.283874136537828,-0.15901608619327112
917,2020-09-25,302.97,303.09,299.35,301.1,156860045,6278134678207,1343562619828545,312.377,38.75771881632692,301.2761241786917,312.377,323.4778758213083,7.107357981738929,-0.007932895634847418
918,2020-09-28,304.07,305.83,302.26,304.72,173178210,5702612987004,1360111243298585,312.258,43.83646898993437,300.88569223068123,312.258,323.63030776931873,7.28391763818301,0.16858090051270608
919,2020-09-29,307.93,309.07,306.3,307.36,138815117,6077609003223,1371825400320655,312.13,47.27075962512056,300.5987953794884,312.13,323.66120462051157,7.38871920066099,0.2931699177588454
920,2020-10-05,307.75,312.55,307.19,311.54,157986196,7120643481652,1389194561926965,312.1235,52.24948051805104,300.59111902293773,312.1235,323.6558809770622,7.389626847746002,0.47470166823483667
