날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,65000,66000,65000,65600,3560,0.6134969325153374
2020-09-02,65600,65900,65400,65700,2741,0.1524390243902439
2020-09-03,65500,66900,65400,66300,5385,0.91324200913242
2020-09-04,64600,65500,64000,65200,7682,-1.6591251885369533
2020-09-07,65200,65500,64600,65200,4315,0.0
2020-09-08,65200,66000,64300,64500,8158,-1.0736196319018405
2020-09-09,64300,64300,63200,63200,6101,-2.0155038759689923
2020-09-10,63800,63800,62900,63700,3177,0.7911392405063291
2020-09-11,63200,64000,63200,63400,2974,-0.47095761381475665
2020-09-14,63400,66400,63400,66100,14885,4.2586750788643535
2020-09-15,66900,66900,65600,66000,5366,-0.15128593040847202
2020-09-16,66900,66900,65500,65600,3330,-0.6060606060606061
2020-09-17,65300,65500,64700,65200,2553,-0.6097560975609756
2020-09-18,65300,65700,64100,65400,3128,0.3067484662576687
2020-09-21,65400,65400,64000,64500,4195,-1.3761467889908259
2020-09-22,63900,64500,62400,62400,6582,-3.255813953488372
2020-09-23,62100,63200,61200,61500,4574,-1.4423076923076923
2020-09-24,60900,61100,58700,58700,5843,-4.5528455284552845
2020-09-25,58700,60700,58500,59000,2393,0.5110732538330494
2020-09-28,58400,60400,58400,59900,2356,1.5254237288135595
2020-09-29,59600,60400,59600,60200,2333,0.5008347245409015
