날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,4045,4080,4030,4045,136994,0.12376237623762376
2024-03-05,4035,4045,3990,4015,182837,-0.7416563658838072
2024-03-06,4000,4005,3865,3935,513850,-1.9925280199252802
2024-03-07,3895,3935,3870,3900,84752,-0.8894536213468869
2024-03-08,3920,3960,3895,3935,124679,0.8974358974358974
2024-03-11,3935,3935,3835,3895,182561,-1.0165184243964422
2024-03-12,3850,3895,3815,3830,220186,-1.6688061617458279
2024-03-13,3845,3900,3830,3870,64741,1.0443864229765014
2024-03-14,3870,3955,3870,3950,257140,2.0671834625323
2024-03-15,3935,3980,3830,3830,3533031,-3.0379746835443036
2024-03-18,3830,3870,3805,3815,197266,-0.39164490861618795
2024-03-19,3815,3825,3760,3760,387985,-1.4416775884665793
2024-03-20,3770,3835,3765,3805,158839,1.196808510638298
2024-03-21,3810,3910,3810,3880,336868,1.971090670170828
2024-03-22,3910,3940,3870,3900,271805,0.5154639175257731
2024-03-25,3905,3915,3830,3840,273023,-1.5384615384615385
2024-03-26,3855,3890,3840,3840,88698,0.0
2024-03-27,3845,3855,3790,3790,177101,-1.3020833333333335
2024-03-28,3740,3750,3675,3745,358162,-1.1873350923482848
2024-03-29,3745,3745,3670,3675,521897,-1.8691588785046727
