rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 50 기,148466664448,제 49 기,116945913542,제 48 기,81315704690,1,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 50 기,13463309081,제 49 기,13834348793,제 48 기,13900486353,2,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 50 기,2357461500,제 49 기,13578623371,제 48 기,7734933158,3,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타유동채권,-,제 50 기,68013252369,제 49 기,43137091045,제 48 기,26105871902,4,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 50 기,49469673941,제 49 기,42936762278,제 48 기,24998921083,5,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermOtherReceivables,단기미수금,-,제 50 기,317831106,제 49 기,0,제 48 기,0,6,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermAccruedIncome,단기미수수익,-,제 50 기,109341938,제 49 기,328767,제 48 기,56950819,7,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermLoans,단기대여금,-,제 50 기,17586532138,제 49 기,200000000,제 48 기,1050000000,8,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_ShortTermDepositsProvided,단기보증금자산,-,제 50 기,529873246,제 49 기,0,제 48 기,0,9,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 50 기,56376922678,제 49 기,36102654821,제 48 기,29934911645,10,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 50 기,328081592,제 49 기,0,제 48 기,45082950,11,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 50 기,7927637228,제 49 기,10293195512,제 48 기,3496018682,12,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단,-,제 50 기,0,제 49 기,0,제 48 기,98400000,13,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 50 기,252410426596,제 49 기,40596453407,제 48 기,34941348511,14,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 50 기,13377216968,제 49 기,2550537197,제 48 기,2352669697,15,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타비유동채권,-,제 50 기,3309256003,제 49 기,4260682337,제 48 기,373152450,16,KRW,,연결
20230322000926,11011,2022,00111111,BS,재무상태표,dart_LongTermLeaseholdDeposits,장기임차보증금,-,제 50 기,3309256003,제 49 기,4260682337,제 48 기,373152450,17,KRW,,연결
